fare_id,route_id,origin_id,destination_id
150,24,141_01,148_01
150,24,141_01,149_01
150,24,141_01,150_01
150,24,141_01,151_01
150,24,141_01,152_01
150,24,141_01,153_01
150,24,141_01,154_01
150,24,141_01,65_02
150,24,142_01,137_01
150,24,142_01,138_01
150,24,142_01,139_01
150,24,142_01,140_01
150,24,142_01,141_01
150,24,142_01,143_01
150,24,142_01,144_01
150,24,142_01,145_01
150,24,142_01,146_01
150,24,142_01,147_01
150,24,142_01,148_01
150,24,142_01,149_01
150,24,142_01,150_01
150,24,142_01,151_01
150,24,142_01,152_01
150,24,142_01,153_01
150,24,142_01,154_01
150,24,142_01,65_02
150,24,143_01,137_01
150,24,143_01,138_01
150,24,143_01,139_01
150,24,143_01,140_01
150,24,143_01,141_01
150,24,143_01,142_01
150,24,143_01,144_01
150,24,143_01,145_01
150,24,143_01,146_01
150,24,143_01,147_01
150,24,143_01,148_01
150,24,143_01,149_01
150,24,143_01,150_01
150,24,143_01,151_01
150,24,143_01,152_01
150,24,143_01,153_01
150,24,143_01,154_01
150,24,143_01,65_02
150,24,144_01,137_01
150,24,144_01,138_01
150,24,144_01,139_01
150,24,144_01,140_01
150,24,144_01,141_01
150,24,144_01,142_01
150,24,144_01,143_01
150,24,144_01,145_01
150,24,144_01,146_01
150,24,144_01,147_01
150,24,144_01,148_01
150,24,144_01,149_01
150,24,144_01,150_01
150,24,144_01,151_01
150,24,144_01,152_01
150,24,144_01,153_01
150,24,144_01,154_01
150,24,144_01,65_02
150,24,145_01,137_01
150,24,145_01,138_01
150,24,145_01,139_01
150,24,145_01,140_01
150,24,145_01,141_01
150,24,145_01,142_01
150,24,145_01,143_01
150,24,145_01,144_01
150,24,145_01,146_01
150,24,145_01,147_01
150,24,145_01,148_01
150,24,145_01,149_01
150,24,145_01,150_01
150,24,145_01,151_01
150,24,145_01,152_01
150,24,145_01,153_01
150,24,145_01,154_01
150,24,145_01,65_02
150,24,146_01,137_01
150,24,146_01,138_01
150,24,146_01,139_01
150,24,146_01,140_01
150,24,146_01,141_01
150,24,146_01,142_01
150,24,146_01,143_01
150,24,146_01,144_01
150,24,146_01,145_01
150,24,146_01,146_01
150,24,146_01,147_01
150,24,146_01,148_01
150,24,146_01,149_01
150,24,146_01,150_01
150,24,146_01,151_01
150,24,146_01,152_01
150,24,146_01,153_01
150,24,146_01,154_01
150,24,146_01,65_02
150,24,147_01,137_01
150,24,147_01,138_01
150,24,147_01,139_01
150,24,147_01,140_01
150,24,147_01,141_01
150,24,147_01,142_01
150,24,147_01,143_01
150,24,147_01,144_01
150,24,147_01,145_01
150,24,147_01,146_01
150,24,147_01,147_01
150,24,147_01,148_01
150,24,147_01,149_01
150,24,147_01,150_01
150,24,147_01,151_01
150,24,147_01,152_01
150,24,147_01,153_01
150,24,147_01,154_01
150,24,147_01,65_02
150,24,148_01,137_01
150,24,148_01,138_01
150,24,148_01,139_01
150,24,148_01,140_01
150,24,148_01,141_01
150,24,148_01,142_01
150,24,148_01,143_01
150,24,148_01,144_01
150,24,148_01,145_01
150,24,148_01,146_01
150,24,148_01,147_01
150,24,148_01,148_01
150,24,148_01,149_01
150,24,148_01,150_01
150,24,148_01,151_01
150,24,148_01,152_01
150,24,148_01,153_01
150,24,148_01,154_01
150,24,148_01,65_02
150,24,149_01,137_01
150,24,149_01,138_01
150,24,149_01,139_01
150,24,149_01,140_01
150,24,149_01,141_01
150,24,149_01,142_01
150,24,149_01,143_01
150,24,149_01,144_01
150,24,149_01,145_01
150,24,149_01,146_01
150,24,149_01,147_01
150,24,149_01,148_01
150,24,149_01,150_01
150,24,149_01,151_01
150,24,149_01,152_01
150,24,149_01,153_01
150,24,149_01,154_01
150,24,149_01,65_02
150,24,150_01,137_01
150,24,150_01,138_01
150,24,150_01,139_01
150,24,150_01,140_01
150,24,150_01,141_01
150,24,150_01,142_01
150,24,150_01,143_01
150,24,150_01,144_01
150,24,150_01,145_01
150,24,150_01,146_01
150,24,150_01,147_01
150,24,150_01,148_01
150,24,150_01,149_01
150,24,150_01,151_01
150,24,150_01,152_01
150,24,150_01,153_01
150,24,150_01,154_01
150,24,150_01,65_02
150,24,151_01,137_01
150,24,151_01,138_01
150,24,151_01,139_01
150,24,151_01,140_01
150,24,151_01,141_01
150,24,151_01,142_01
150,24,151_01,143_01
150,24,151_01,144_01
150,24,151_01,145_01
150,24,151_01,146_01
150,24,151_01,147_01
150,24,151_01,148_01
150,24,151_01,149_01
150,24,151_01,150_01
150,24,151_01,152_01
150,24,151_01,153_01
150,24,151_01,154_01
150,24,151_01,65_02
150,24,152_01,141_01
150,24,152_01,142_01
150,24,152_01,143_01
150,24,152_01,144_01
150,24,152_01,145_01
150,24,152_01,146_01
150,24,152_01,147_01
150,24,152_01,148_01
150,24,152_01,149_01
150,24,152_01,150_01
150,24,152_01,151_01
150,24,152_01,153_01
150,24,152_01,154_01
150,24,152_01,65_02
150,24,153_01,141_01
150,24,153_01,142_01
150,24,153_01,143_01
150,24,153_01,144_01
150,24,153_01,145_01
150,24,153_01,146_01
150,24,153_01,147_01
150,24,153_01,148_01
150,24,153_01,149_01
150,24,153_01,150_01
150,24,153_01,151_01
150,24,153_01,152_01
150,24,153_01,154_01
150,24,153_01,65_02
150,24,154_01,141_01
150,24,154_01,142_01
150,24,154_01,143_01
150,24,154_01,144_01
150,24,154_01,145_01
150,24,154_01,146_01
150,24,154_01,147_01
150,24,154_01,148_01
150,24,154_01,149_01
150,24,154_01,150_01
150,24,154_01,151_01
150,24,154_01,152_01
150,24,154_01,153_01
150,24,154_01,154_01
150,24,154_01,155_01
150,24,154_01,156_01
150,24,154_01,157_01
150,24,154_01,158_01
150,24,154_01,159_01
150,24,154_01,160_01
150,24,154_01,161_01
150,24,154_01,162_01
150,24,154_01,163_01
150,24,154_01,164_01
150,24,154_01,165_01
150,24,154_01,166_01
150,24,154_01,167_01
150,24,154_01,168_01
150,24,154_01,169_01
150,24,154_01,176_01
150,24,154_01,177_01
150,24,154_01,178_01
150,24,154_01,179_01
150,24,154_01,179_02
150,24,154_01,567_01
150,24,154_01,568_01
150,24,154_01,569_01
150,24,154_01,570_01
150,24,154_01,571_01
150,24,154_01,572_01
150,24,154_01,573_01
150,24,154_01,574_01
150,24,154_01,575_01
150,24,154_01,576_01
150,24,154_01,577_01
150,24,154_01,65_02
150,24,155_01,141_01
150,24,155_01,142_01
150,24,155_01,143_01
150,24,155_01,144_01
150,24,155_01,145_01
150,24,155_01,146_01
150,24,155_01,147_01
150,24,155_01,148_01
150,24,155_01,149_01
150,24,155_01,150_01
150,24,155_01,151_01
150,24,155_01,152_01
150,24,155_01,153_01
150,24,155_01,154_01
150,24,155_01,156_01
150,24,155_01,157_01
150,24,155_01,158_01
150,24,155_01,159_01
150,24,155_01,160_01
150,24,155_01,161_01
150,24,155_01,162_01
150,24,155_01,163_01
150,24,155_01,164_01
150,24,155_01,165_01
150,24,155_01,166_01
150,24,155_01,167_01
150,24,155_01,168_01
150,24,155_01,169_01
150,24,155_01,65_02
150,24,156_01,141_01
150,24,156_01,142_01
150,24,156_01,143_01
150,24,156_01,144_01
150,24,156_01,145_01
150,24,156_01,146_01
150,24,156_01,147_01
150,24,156_01,148_01
150,24,156_01,149_01
150,24,156_01,150_01
150,24,156_01,151_01
150,24,156_01,152_01
150,24,156_01,153_01
150,24,156_01,154_01
150,24,156_01,155_01
150,24,156_01,157_01
150,24,156_01,158_01
150,24,156_01,159_01
150,24,156_01,160_01
150,24,156_01,161_01
150,24,156_01,162_01
150,24,156_01,163_01
150,24,156_01,164_01
150,24,156_01,165_01
150,24,156_01,166_01
150,24,156_01,167_01
150,24,156_01,168_01
150,24,156_01,169_01
150,24,156_01,65_02
150,24,157_01,152_01
150,24,157_01,153_01
150,24,157_01,154_01
150,24,157_01,158_01
150,24,157_01,159_01
150,24,157_01,160_01
150,24,157_01,161_01
150,24,157_01,162_01
150,24,157_01,163_01
150,24,157_01,164_01
150,24,157_01,165_01
150,24,157_01,166_01
150,24,157_01,167_01
150,24,157_01,168_01
150,24,157_01,169_01
150,24,157_01,176_01
150,24,157_01,177_01
150,24,157_01,178_01
150,24,157_01,179_01
150,24,157_01,179_02
150,24,158_01,152_01
150,24,158_01,153_01
150,24,158_01,154_01
150,24,158_01,159_01
150,24,158_01,160_01
150,24,158_01,161_01
150,24,158_01,162_01
150,24,158_01,163_01
150,24,158_01,164_01
150,24,158_01,165_01
150,24,158_01,166_01
150,24,158_01,167_01
150,24,158_01,168_01
150,24,158_01,169_01
150,24,158_01,176_01
150,24,158_01,177_01
150,24,158_01,178_01
150,24,158_01,179_01
150,24,158_01,179_02
150,24,159_01,152_01
150,24,159_01,153_01
150,24,159_01,154_01
150,24,159_01,160_01
150,24,159_01,161_01
150,24,159_01,162_01
150,24,159_01,163_01
150,24,159_01,164_01
150,24,159_01,165_01
150,24,159_01,166_01
150,24,159_01,167_01
150,24,159_01,168_01
150,24,159_01,169_01
150,24,159_01,176_01
150,24,159_01,177_01
150,24,159_01,178_01
150,24,159_01,179_01
150,24,159_01,179_02
150,24,160_01,152_01
150,24,160_01,153_01
150,24,160_01,154_01
150,24,160_01,161_01
150,24,160_01,162_01
150,24,160_01,163_01
150,24,160_01,164_01
150,24,160_01,165_01
150,24,160_01,166_01
150,24,160_01,167_01
150,24,160_01,168_01
150,24,160_01,169_01
150,24,160_01,176_01
150,24,160_01,177_01
150,24,160_01,178_01
150,24,160_01,179_01
150,24,160_01,179_02
150,24,161_01,152_01
150,24,161_01,153_01
150,24,161_01,154_01
150,24,161_01,162_01
150,24,161_01,163_01
150,24,161_01,164_01
150,24,161_01,165_01
150,24,161_01,166_01
150,24,161_01,167_01
150,24,161_01,168_01
150,24,161_01,169_01
150,24,161_01,176_01
150,24,161_01,177_01
150,24,161_01,178_01
150,24,161_01,179_01
150,24,161_01,179_02
150,24,162_01,152_01
150,24,162_01,153_01
150,24,162_01,154_01
150,24,162_01,163_01
150,24,162_01,164_01
150,24,162_01,165_01
150,24,162_01,166_01
150,24,162_01,167_01
150,24,162_01,168_01
150,24,162_01,169_01
150,24,162_01,176_01
150,24,162_01,177_01
150,24,162_01,178_01
150,24,162_01,179_01
150,24,162_01,179_02
150,24,163_01,152_01
150,24,163_01,153_01
150,24,163_01,154_01
150,24,163_01,164_01
150,24,163_01,165_01
150,24,163_01,166_01
150,24,163_01,167_01
150,24,163_01,168_01
150,24,163_01,169_01
150,24,163_01,176_01
150,24,163_01,177_01
150,24,163_01,178_01
150,24,163_01,179_01
150,24,163_01,179_02
150,24,164_01,152_01
150,24,164_01,153_01
150,24,164_01,154_01
150,24,164_01,165_01
150,24,164_01,166_01
150,24,164_01,167_01
150,24,164_01,168_01
150,24,164_01,169_01
150,24,164_01,176_01
150,24,164_01,177_01
150,24,164_01,178_01
150,24,164_01,179_01
150,24,164_01,179_02
150,24,165_01,152_01
150,24,165_01,153_01
150,24,165_01,154_01
150,24,165_01,165_01
150,24,165_01,166_01
150,24,165_01,167_01
150,24,165_01,168_01
150,24,165_01,169_01
150,24,165_01,170_01
150,24,165_01,171_01
150,24,165_01,172_01
150,24,165_01,173_01
150,24,165_01,174_01
150,24,165_01,175_01
150,24,165_01,176_01
150,24,165_01,177_01
150,24,165_01,178_01
150,24,165_01,179_01
150,24,165_01,179_02
150,24,166_01,152_01
150,24,166_01,153_01
150,24,166_01,154_01
150,24,166_01,167_01
150,24,166_01,168_01
150,24,166_01,169_01
150,24,167_01,152_01
150,24,167_01,153_01
150,24,167_01,154_01
150,24,167_01,168_01
150,24,167_01,169_01
150,24,168_01,152_01
150,24,168_01,153_01
150,24,168_01,154_01
150,24,168_01,169_01
150,24,169_01,152_01
150,24,169_01,153_01
150,24,169_01,154_01
150,24,170_01,165_01
150,24,170_01,166_01
150,24,170_01,171_01
150,24,170_01,172_01
150,24,170_01,173_01
150,24,170_01,174_01
150,24,170_01,175_01
150,24,170_01,176_01
150,24,170_01,177_01
150,24,170_01,178_01
150,24,170_01,179_01
150,24,171_01,165_01
150,24,171_01,166_01
150,24,171_01,170_01
150,24,171_01,171_01
150,24,171_01,172_01
150,24,171_01,173_01
150,24,171_01,174_01
150,24,171_01,175_01
150,24,171_01,176_01
150,24,171_01,177_01
150,24,171_01,178_01
150,24,171_01,179_01
150,24,172_01,165_01
150,24,172_01,166_01
150,24,172_01,170_01
150,24,172_01,171_01
150,24,172_01,172_01
150,24,172_01,173_01
150,24,172_01,174_01
150,24,172_01,175_01
150,24,172_01,176_01
150,24,172_01,177_01
150,24,172_01,178_01
150,24,172_01,179_01
150,24,173_01,165_01
150,24,173_01,166_01
150,24,173_01,170_01
150,24,173_01,171_01
150,24,173_01,172_01
150,24,173_01,173_01
150,24,173_01,174_01
150,24,173_01,175_01
150,24,173_01,176_01
150,24,173_01,177_01
150,24,173_01,178_01
150,24,173_01,179_01
150,24,174_01,165_01
150,24,174_01,166_01
150,24,174_01,170_01
150,24,174_01,171_01
150,24,174_01,172_01
150,24,174_01,173_01
150,24,174_01,174_01
150,24,174_01,175_01
150,24,174_01,176_01
150,24,174_01,177_01
150,24,174_01,178_01
150,24,174_01,179_01
150,24,175_01,165_01
150,24,175_01,166_01
150,24,175_01,170_01
150,24,175_01,171_01
150,24,175_01,172_01
150,24,175_01,173_01
150,24,175_01,174_01
150,24,175_01,175_01
150,24,175_01,176_01
150,24,175_01,177_01
150,24,175_01,178_01
150,24,175_01,179_01
150,24,176_01,152_01
150,24,176_01,153_01
150,24,176_01,154_01
150,24,176_01,165_01
150,24,176_01,166_01
150,24,176_01,167_01
150,24,176_01,168_01
150,24,176_01,169_01
150,24,176_01,170_01
150,24,176_01,171_01
150,24,176_01,172_01
150,24,176_01,173_01
150,24,176_01,174_01
150,24,176_01,175_01
150,24,176_01,176_01
150,24,176_01,177_01
150,24,176_01,178_01
150,24,176_01,179_01
150,24,177_01,152_01
150,24,177_01,153_01
150,24,177_01,154_01
150,24,177_01,165_01
150,24,177_01,166_01
150,24,177_01,167_01
150,24,177_01,168_01
150,24,177_01,169_01
150,24,177_01,170_01
150,24,177_01,171_01
150,24,177_01,172_01
150,24,177_01,173_01
150,24,177_01,174_01
150,24,177_01,175_01
150,24,177_01,176_01
150,24,177_01,177_01
150,24,177_01,178_01
150,24,177_01,179_01
150,24,178_01,152_01
150,24,178_01,153_01
150,24,178_01,154_01
150,24,178_01,165_01
150,24,178_01,166_01
150,24,178_01,167_01
150,24,178_01,168_01
150,24,178_01,169_01
150,24,178_01,170_01
150,24,178_01,171_01
150,24,178_01,172_01
150,24,178_01,173_01
150,24,178_01,174_01
150,24,178_01,175_01
150,24,178_01,176_01
150,24,178_01,177_01
150,24,178_01,178_01
150,24,178_01,179_01
150,24,179_01,152_01
150,24,179_01,153_01
150,24,179_01,154_01
150,24,179_01,165_01
150,24,179_01,166_01
150,24,179_01,167_01
150,24,179_01,168_01
150,24,179_01,169_01
150,24,179_02,152_01
150,24,179_02,153_01
150,24,179_02,154_01
150,24,179_02,165_01
150,24,179_02,166_01
150,24,179_02,167_01
150,24,179_02,168_01
150,24,179_02,169_01
150,24,179_02,170_01
150,24,179_02,171_01
150,24,179_02,172_01
150,24,179_02,173_01
150,24,179_02,174_01
150,24,179_02,175_01
150,24,179_02,176_01
150,24,179_02,177_01
150,24,179_02,178_01
150,24,179_02,179_01
150,24,559_01,560_01
150,24,559_01,561_01
150,24,559_01,562_01
150,24,559_01,563_01
150,24,559_01,564_01
150,24,559_01,565_01
150,24,559_01,566_01
150,24,559_01,567_01
150,24,560_01,559_01
150,24,560_01,561_01
150,24,560_01,562_01
150,24,560_01,563_01
150,24,560_01,564_01
150,24,560_01,565_01
150,24,560_01,566_01
150,24,560_01,567_01
150,24,561_01,559_01
150,24,561_01,560_01
150,24,561_01,562_01
150,24,561_01,563_01
150,24,561_01,564_01
150,24,561_01,565_01
150,24,561_01,566_01
150,24,561_01,567_01
150,24,562_01,559_01
150,24,562_01,560_01
150,24,562_01,561_01
150,24,562_01,563_01
150,24,562_01,564_01
150,24,562_01,565_01
150,24,562_01,566_01
150,24,562_01,567_01
150,24,563_01,559_01
150,24,563_01,560_01
150,24,563_01,561_01
150,24,563_01,562_01
150,24,563_01,564_01
150,24,563_01,565_01
150,24,563_01,566_01
150,24,563_01,567_01
150,24,564_01,559_01
150,24,564_01,560_01
150,24,564_01,561_01
150,24,564_01,562_01
150,24,564_01,563_01
150,24,564_01,565_01
150,24,564_01,566_01
150,24,564_01,567_01
150,24,565_01,559_01
150,24,565_01,560_01
150,24,565_01,561_01
150,24,565_01,562_01
150,24,565_01,563_01
150,24,565_01,564_01
150,24,565_01,566_01
150,24,565_01,567_01
150,24,566_01,559_01
150,24,566_01,560_01
150,24,566_01,561_01
150,24,566_01,562_01
150,24,566_01,563_01
150,24,566_01,564_01
150,24,566_01,565_01
150,24,566_01,567_01
150,24,567_01,154_01
150,24,567_01,559_01
150,24,567_01,560_01
150,24,567_01,561_01
150,24,567_01,562_01
150,24,567_01,563_01
150,24,567_01,564_01
150,24,567_01,565_01
150,24,567_01,566_01
150,24,567_01,568_01
150,24,567_01,569_01
150,24,567_01,570_01
150,24,567_01,571_01
150,24,567_01,572_01
150,24,567_01,573_01
150,24,567_01,574_01
150,24,567_01,575_01
150,24,567_01,576_01
150,24,567_01,577_01
150,24,568_01,154_01
150,24,568_01,567_01
150,24,568_01,569_01
150,24,568_01,570_01
150,24,568_01,571_01
150,24,568_01,572_01
150,24,568_01,573_01
150,24,568_01,574_01
150,24,568_01,575_01
150,24,568_01,576_01
150,24,568_01,577_01
150,24,569_01,154_01
150,24,569_01,567_01
150,24,569_01,568_01
150,24,569_01,570_01
150,24,569_01,571_01
150,24,569_01,572_01
150,24,569_01,573_01
150,24,569_01,574_01
150,24,569_01,575_01
150,24,569_01,576_01
150,24,569_01,577_01
150,24,570_01,154_01
150,24,570_01,567_01
150,24,570_01,568_01
150,24,570_01,569_01
150,24,570_01,571_01
150,24,570_01,572_01
150,24,570_01,573_01
150,24,570_01,574_01
150,24,570_01,575_01
150,24,570_01,576_01
150,24,570_01,577_01
150,24,571_01,154_01
150,24,571_01,567_01
150,24,571_01,568_01
150,24,571_01,569_01
150,24,571_01,570_01
150,24,571_01,572_01
150,24,571_01,573_01
150,24,571_01,574_01
150,24,571_01,575_01
150,24,571_01,576_01
150,24,571_01,577_01
150,24,572_01,154_01
150,24,572_01,567_01
150,24,572_01,568_01
150,24,572_01,569_01
150,24,572_01,570_01
150,24,572_01,571_01
150,24,572_01,573_01
150,24,572_01,574_01
150,24,572_01,575_01
150,24,572_01,576_01
150,24,572_01,577_01
150,24,573_01,154_01
150,24,573_01,567_01
150,24,573_01,568_01
150,24,573_01,569_01
150,24,573_01,570_01
150,24,573_01,571_01
150,24,573_01,572_01
150,24,573_01,574_01
150,24,573_01,575_01
150,24,573_01,576_01
150,24,573_01,577_01
150,24,574_01,154_01
150,24,574_01,567_01
150,24,574_01,568_01
150,24,574_01,569_01
150,24,574_01,570_01
150,24,574_01,571_01
150,24,574_01,572_01
150,24,574_01,573_01
150,24,574_01,575_01
150,24,574_01,576_01
150,24,574_01,577_01
150,24,575_01,154_01
150,24,575_01,567_01
150,24,575_01,568_01
150,24,575_01,569_01
150,24,575_01,570_01
150,24,575_01,571_01
150,24,575_01,572_01
150,24,575_01,573_01
150,24,575_01,574_01
150,24,575_01,576_01
150,24,575_01,577_01
150,24,576_01,154_01
150,24,576_01,567_01
150,24,576_01,568_01
150,24,576_01,569_01
150,24,576_01,570_01
150,24,576_01,571_01
150,24,576_01,572_01
150,24,576_01,573_01
150,24,576_01,574_01
150,24,576_01,575_01
150,24,576_01,577_01
150,24,577_01,154_01
150,24,577_01,567_01
150,24,577_01,568_01
150,24,577_01,569_01
150,24,577_01,570_01
150,24,577_01,571_01
150,24,577_01,572_01
150,24,577_01,573_01
150,24,577_01,574_01
150,24,577_01,575_01
150,24,577_01,576_01
150,24,65_02,137_01
150,24,65_02,138_01
150,24,65_02,139_01
150,24,65_02,140_01
150,24,65_02,141_01
150,24,65_02,142_01
150,24,65_02,143_01
150,24,65_02,144_01
150,24,65_02,145_01
150,24,65_02,146_01
150,24,65_02,147_01
150,24,65_02,148_01
150,24,65_02,149_01
150,24,65_02,150_01
150,24,65_02,151_01
150,24,65_02,152_01
150,24,65_02,153_01
150,24,65_02,154_01
150,24,65_02,65_02
170,12,42_01,43_01
170,12,42_01,44_02
170,12,43_01,44_02
170,12,44_02,41_01
170,12,44_02,45_01
170,12,44_02,46_01
170,12,44_02,47_01
170,12,44_02,48_01
170,12,44_02,49_01
170,12,44_02,50_01
170,12,45_01,41_01
170,12,45_01,46_01
170,12,45_01,47_01
170,12,45_01,48_01
170,12,45_01,49_01
170,12,45_01,50_01
170,12,46_01,41_01
170,12,46_01,47_01
170,12,46_01,48_01
170,12,46_01,49_01
170,12,46_01,50_01
170,12,47_01,41_01
170,12,47_01,48_01
170,12,47_01,49_01
170,12,47_01,50_01
170,12,48_01,41_01
170,12,48_01,49_01
170,12,48_01,50_01
170,12,49_01,41_01
170,12,49_01,50_01
170,13,10_01,50_01
170,13,358_01,359_01
170,13,358_01,360_02
170,13,358_01,361_01
170,13,359_01,360_02
170,13,359_01,361_01
170,13,360_02,361_01
170,13,364_01,41_01
170,13,364_01,48_01
170,13,364_01,49_01
170,13,364_01,50_01
170,13,365_01,366_01
170,13,365_01,367_01
170,13,365_01,368_01
170,13,365_01,369_01
170,13,365_01,370_01
170,13,365_01,371_01
170,13,366_01,367_01
170,13,366_01,368_01
170,13,366_01,369_01
170,13,366_01,370_01
170,13,366_01,371_01
170,13,367_01,368_01
170,13,367_01,369_01
170,13,367_01,370_01
170,13,367_01,371_01
170,13,367_01,372_01
170,13,367_01,373_01
170,13,368_01,369_01
170,13,368_01,370_01
170,13,368_01,371_01
170,13,368_01,372_01
170,13,368_01,373_01
170,13,368_01,374_01
170,13,369_01,370_01
170,13,369_01,371_01
170,13,369_01,372_01
170,13,369_01,373_01
170,13,369_01,374_01
170,13,370_01,371_01
170,13,370_01,372_01
170,13,370_01,373_01
170,13,370_01,374_01
170,13,371_01,372_01
170,13,371_01,373_01
170,13,371_01,374_01
170,13,372_01,358_01
170,13,372_01,359_01
170,13,372_01,360_02
170,13,372_01,361_01
170,13,372_01,373_01
170,13,372_01,374_01
170,13,372_01,375_01
170,13,372_01,376_01
170,13,373_01,358_01
170,13,373_01,359_01
170,13,373_01,360_02
170,13,373_01,361_01
170,13,373_01,374_01
170,13,373_01,375_01
170,13,373_01,376_01
170,13,374_01,358_01
170,13,374_01,359_01
170,13,374_01,360_02
170,13,374_01,361_01
170,13,374_01,375_01
170,13,374_01,376_01
170,13,375_01,358_01
170,13,375_01,359_01
170,13,375_01,360_02
170,13,375_01,361_01
170,13,375_01,376_01
170,13,376_01,358_01
170,13,376_01,359_01
170,13,376_01,360_02
170,13,376_01,361_01
170,13,377_01,378_01
170,13,377_01,41_01
170,13,377_01,46_01
170,13,377_01,47_01
170,13,377_01,48_01
170,13,377_01,49_01
170,13,377_01,50_01
170,13,378_01,41_01
170,13,378_01,46_01
170,13,378_01,47_01
170,13,378_01,48_01
170,13,378_01,49_01
170,13,378_01,50_01
170,13,41_01,50_01
170,13,46_01,41_01
170,13,46_01,47_01
170,13,46_01,48_01
170,13,46_01,49_01
170,13,46_01,50_01
170,13,47_01,41_01
170,13,47_01,48_01
170,13,47_01,49_01
170,13,47_01,50_01
170,13,48_01,41_01
170,13,48_01,49_01
170,13,48_01,50_01
170,13,49_01,41_01
170,13,49_01,50_01
170,13,50_01,10_01
170,23,222_01,223_01
170,23,222_01,224_01
170,23,223_01,222_01
170,23,223_01,224_01
170,23,224_01,222_01
170,23,224_01,223_01
170,23,224_01,225_01
170,23,224_01,226_01
170,23,224_01,227_01
170,23,225_01,224_01
170,23,225_01,226_01
170,23,225_01,227_01
170,23,226_01,227_01
170,23,226_02,224_01
170,23,226_02,225_01
170,23,227_01,228_01
170,23,227_01,229_01
170,23,227_02,224_01
170,23,227_02,225_01
170,23,227_02,226_02
170,23,228_01,227_02
170,23,228_01,229_01
170,23,229_02,227_02
170,23,229_02,228_01
180,13,10_01,41_01
180,13,10_01,48_01
180,13,10_01,49_01
180,13,364_01,377_01
180,13,364_01,378_01
180,13,364_01,46_01
180,13,364_01,47_01
180,13,41_01,10_01
180,13,48_01,10_01
180,13,49_01,10_01
200,23,216_01,217_01
200,23,216_01,218_01
200,23,217_01,216_01
200,23,217_01,218_01
