stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code
564_01,,釜ぶた,,36.3451323571771,137.950377393215,564_01,,0,
565_01,,太の田,,36.3437383230526,137.955337360802,565_01,,0,
566_01,,相沢,,36.3434876860259,137.958311756448,566_01,,0,
567_01,,井刈,,36.3431302077802,137.961698224888,567_01,,0,
568_01,,明神橋,,36.3450167210481,137.9644086787,568_01,,0,
569_01,,大木戸,,36.3477233297072,137.965427762403,569_01,,0,
57_01,,池上百竹亭,,36.2395782341924,137.970092404386,57_01,,0,
57_02,,池上百竹亭,,36.2396476706971,137.970092401643,57_02,,0,
570_01,,五常,,36.3508742352855,137.97063870321,570_01,,0,
571_01,,五常消防団詰所,,36.3524378891601,137.974940871146,571_01,,0,
572_01,,倉庫前,,36.3530103437496,137.977354859199,572_01,,0,
573_01,,西の宮,,36.3536709438297,137.98019075014,573_01,,0,
574_01,,上郷,,36.3539217376449,137.982541887844,574_01,,0,
575_01,,宮本,,36.353791913807,137.986890908301,575_01,,0,
576_01,,角屋前,,36.3523870672886,137.990146555639,576_01,,0,
577_01,,会田,,36.3517638426625,137.992344625912,577_01,,0,
578_01,,松本市立博物館,,36.2351429531349,137.969155161209,578_01,,0,
579_01,,合同庁舎玄関前,,36.2352577833349,137.94404610718,579_01,,0,
58_01,,開智一丁目,,36.2411665321234,137.967696716905,58_01,,0,
580_01,,清水,,36.23507,137.979887,580_01,,0,
580_02,,清水,,36.235002,137.979994,580_02,,0,
581_01,,浅間温泉文化センター前,,36.262619,137.987105,581_01,,0,
59_01,,旧開智学校,,36.2423382767365,137.967835547408,59_01,,0,
590_01,,筑摩高校前,,36.233768,137.934,590_01,,0,
60_01,,一の瀬,,36.272266969226,138.027898577907,60_01,,0,
601_01,,野溝口,,36.203329,137.951283,601_01,,0,
61_01,,中街道,,36.2727703243257,138.025607090779,61_01,,0,
62_01,,倶楽部前,,36.2730046129758,138.02331561432,62_01,,0,
63_01,,小寺尾口,,36.27521780228,138.01949641467,63_01,,0,
64_01,,番場口,,36.2786547494965,138.013350980205,64_01,,0,
65_01,,本村,松本市三才山,36.2802864603971,138.011545517193,65_01,,0,
65_02,,本村,松本市中川,36.3485948567015,138.020778111655,65_02,,0,
65_03,,本村,,36.2056521222279,138.058801304307,65_03,,0,
66_01,,小日向橋,,36.2831767448817,138.01116349145,66_01,,0,
66_02,,小日向橋,,36.2834284540062,138.011232919871,66_02,,0,
67_01,,小日向,,36.2857024786964,138.010434288159,67_01,,0,
68_01,,品庄橋,,36.2874036278796,138.008698260793,68_01,,0,
69_01,,稲倉,,36.2902589947056,138.000643293589,69_01,,0,
70_01,,峠口,,36.2907275666125,137.995852025684,70_01,,0,
71_01,,ガラノ木,,36.2892779795527,137.991998252163,71_01,,0,
72_01,,伊深,,36.2851984246324,137.985818396574,72_01,,0,
73_01,,山城,,36.2816484240208,137.983527070123,73_01,,0,
74_01,,洞,,36.279938522236,137.982450842702,74_01,,0,
75_01,,山城南,,36.2774561555952,137.981999591421,75_01,,0,
76_01,,岡田町,,36.2740016373688,137.979986014695,76_01,,0,
77_01,,ＪＡ女鳥羽支所,,36.2673530688697,137.979083578676,77_01,,0,
78_01,,中学校口（女鳥羽）,,36.2664417841543,137.981756993012,78_01,,0,
79_01,,中浅間,,36.2613382976036,137.985472149203,79_01,,0,
80_01,,松本第一高校,,36.2573977436001,137.984222413939,80_01,,0,
81_01,,追分,,36.255097430621,137.975403828427,81_01,,0,
81_02,,追分,,36.2551668635218,137.975264948888,81_02,,0,
81_03,,追分,,36.2541687444065,137.976445441111,81_03,,0,
81_04,,追分,,36.2547068683022,137.976098227845,81_04,,0,
82_01,,デリシア桐店,,36.2545939322149,137.972174962864,82_01,,0,
83_01,,信州大学前,,36.2500806828552,137.976931671529,83_01,,0,
83_02,,信州大学前,,36.2503063469902,137.976758066613,83_02,,0,
84_01,,萩町,,36.2461661287945,137.974189009552,84_01,,0,
84_02,,萩町,,36.2463050000022,137.974119565665,84_02,,0,
85_01,,新町,,36.2406719536686,137.973737877084,85_01,,0,
85_02,,新町,,36.240975735676,137.973633707483,85_02,,0,
86_01,,八景山公民館,,36.1925918902119,137.820454513156,86_01,,0,
87_01,,滝見堂,,36.1940327477956,137.822398731576,87_01,,0,
88_01,,上手町,,36.1987372132698,137.827918899037,88_01,,0,
88_02,,上手町,,36.1984247436328,137.827710596132,88_02,,0,
89_01,,花見（松本市梓川）,,36.1999784615234,137.830661666778,89_01,,0,
90_01,,花見下村,,36.2011936621369,137.833057243577,90_01,,0,
91_01,,神田川,,36.2048565478615,137.837327560798,91_01,,0,
92_01,,神田川口,,36.20710461288,137.839584220205,92_01,,0,
93_01,,上丸田,,36.211314404309,137.847465312252,93_01,,0,
94_01,,上野構造改善センター,,36.2096130208669,137.840139628759,94_01,,0,
95_01,,丸田公民館,,36.2118873370386,137.85062473658,95_01,,0,
96_01,,丸田,,36.2130331020925,137.853055035264,96_01,,0,
97_01,,丸田東,,36.2136320089628,137.853714676442,97_01,,0,
98_01,,新屋敷,,36.216704630685,137.855901864957,98_01,,0,
99_01,,立田,,36.2201591666203,137.85860982636,99_01,,0,
