route_id,service_id,trip_id,trip_headsign,direction_id,block_id,trip_short_name,shape_id,jp_trip_desc,jp_pattern_id
10,平日,2平日_19時40分_系統101001,松本バスターミナル,0,,,,,101001
10,平日,2平日_20時10分_系統101001,松本バスターミナル,0,,,,,101001
10,平日,2平日_20時40分_系統101001,松本バスターミナル,0,,,,,101001
10,平日,2平日_21時10分_系統101001,松本バスターミナル,0,,,,,101001
10,平日,2平日_21時40分_系統101001,松本バスターミナル,0,,,,,101001
10,平日,2平日_22時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_05時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_06時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_06時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_07時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_07時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_08時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_08時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_09時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_09時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_10時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_10時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_11時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_11時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_12時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_12時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_13時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_13時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_14時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_14時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_15時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_15時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_16時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_16時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_17時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_17時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_18時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_18時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_19時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_19時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_20時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_20時40分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_21時10分_系統101001,松本バスターミナル,0,,,,,101001
10,土休日,3土休日_21時40分_系統101001,松本バスターミナル,0,,,,,101001
11,平日,2平日_06時05分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_06時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_06時45分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_07時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_07時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_07時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_08時00分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_08時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_08時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_08時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_09時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_09時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_09時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_10時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_10時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_10時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_11時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_11時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_11時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_12時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_12時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_12時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_13時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_13時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_13時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_14時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_14時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_14時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_15時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_15時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_15時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_16時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_16時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_16時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_17時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_17時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_17時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_18時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_18時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_18時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_19時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_19時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_19時50分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_20時10分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_20時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_21時00分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_21時30分_系統111001,松本バスターミナル,0,,,,,111001
11,平日,2平日_22時00分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_06時05分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_06時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_06時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_07時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_07時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_08時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_08時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_09時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_09時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_10時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_10時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_11時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_11時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_12時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_12時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_13時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_13時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_14時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_14時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_15時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_15時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_16時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_16時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_17時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_17時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_18時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_18時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_19時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_19時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_20時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_20時55分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_21時25分_系統111001,松本バスターミナル,0,,,,,111001
11,土休日,3土休日_21時55分_系統111001,松本バスターミナル,0,,,,,111001
12,平日,2平日_06時45分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_07時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_08時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_09時15分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_09時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_10時25分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_10時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_11時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_12時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_13時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_14時30分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_14時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_15時30分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_15時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_16時30分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_16時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_17時50分_系統121001,松本駅お城口,0,,,,,121001
12,平日,2平日_18時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_06時45分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_07時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_08時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_09時15分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_09時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_10時25分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_10時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_11時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_12時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_13時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_14時30分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_14時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_15時30分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_15時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_16時30分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_16時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_17時50分_系統121001,松本駅お城口,0,,,,,121001
12,年末年始フル,4年末年始フル_18時50分_系統121001,松本駅お城口,0,,,,,121001
13,平日,2平日_08時15分_系統131001,浅間温泉,0,,,,,131001
13,平日,2平日_15時45分_系統131001,浅間温泉,0,,,,,131001
13,平日,2平日_08時05分_系統132001,松本バスターミナル,1,,,,,132001
13,平日,2平日_08時42分_系統132001,松本バスターミナル,1,,,,,132001
13,平日,2平日_16時12分_系統132001,松本バスターミナル,1,,,,,132001
14,平日,2平日_06時00分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_06時25分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_06時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_07時10分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_07時30分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_07時50分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_08時10分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_08時30分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_08時50分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_09時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_09時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_10時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_10時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_11時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_11時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_12時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_12時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_13時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_13時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_14時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_14時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_15時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_15時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_16時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_16時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_17時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_17時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_18時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_18時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_19時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_19時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_20時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_20時45分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_21時15分_系統141001,松本バスターミナル,0,,,,,141001
14,平日,2平日_21時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_06時30分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_07時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_07時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_08時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_08時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_09時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_09時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_10時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_10時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_11時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_11時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_12時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_12時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_13時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_13時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_14時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_14時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_15時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_15時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_16時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_16時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_17時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_17時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_18時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_18時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_19時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_19時45分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_20時15分_系統141001,松本バスターミナル,0,,,,,141001
14,年末年始フル,4年末年始フル_20時45分_系統141001,松本バスターミナル,0,,,,,141001
15,平日,2平日_06時54分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_07時25分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_08時10分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_08時45分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_09時04分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_09時45分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_10時45分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_11時45分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_13時45分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_14時45分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_15時45分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_16時45分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_18時15分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_19時55分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_20時25分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_20時55分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_21時55分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_09時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_10時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_11時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_12時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_13時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_14時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_15時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_17時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_18時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_19時05分_系統151001,松本駅お城口,0,,,,,151001
15,土休日,3土休日_20時05分_系統151001,松本駅お城口,0,,,,,151001
15,平日,2平日_07時25分_系統151002,松本駅お城口,0,,,,,151002
15,平日,2平日_09時00分_系統151002,松本駅お城口,0,,,,,151002
15,平日,2平日_12時45分_系統151002,松本駅お城口,0,,,,,151002
15,平日,2平日_16時15分_系統151002,松本駅お城口,0,,,,,151002
15,平日,2平日_16時45分_系統151002,松本駅お城口,0,,,,,151002
15,平日,2平日_18時55分_系統151002,松本駅お城口,0,,,,,151002
15,土休日,3土休日_08時10分_系統151002,松本駅お城口,0,,,,,151002
15,土休日,3土休日_15時35分_系統151002,松本駅お城口,0,,,,,151002
15,土休日,3土休日_16時05分_系統151002,松本駅お城口,0,,,,,151002
15,平日,2平日_06時35分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_07時00分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_07時45分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_08時25分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_08時45分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_09時25分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_10時25分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_11時25分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_13時25分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_14時25分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_15時25分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_16時25分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_17時55分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_19時35分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_20時05分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_20時35分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_21時35分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_08時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_09時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_10時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_11時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_12時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_13時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_14時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_15時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_16時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_17時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_18時45分_系統152001,信大病院玄関前,1,,,,,152001
15,土休日,3土休日_19時45分_系統152001,信大病院玄関前,1,,,,,152001
15,平日,2平日_07時15分_系統152002,松本駅お城口,1,,,,,152002
15,平日,2平日_08時05分_系統152002,松本駅お城口,1,,,,,152002
15,平日,2平日_12時25分_系統152002,松本駅お城口,1,,,,,152002
15,平日,2平日_15時15分_系統152002,松本駅お城口,1,,,,,152002
15,平日,2平日_17時25分_系統152002,松本駅お城口,1,,,,,152002
15,平日,2平日_18時25分_系統152002,松本駅お城口,1,,,,,152002
16,平日,2平日_09時00分_系統161001,山城口,0,,,,,161001
16,平日,2平日_10時35分_系統161001,山城口,0,,,,,161001
16,平日,2平日_14時35分_系統161001,山城口,0,,,,,161001
16,平日,2平日_16時15分_系統161001,山城口,0,,,,,161001
16,平日,2平日_17時50分_系統161001,山城口,0,,,,,161001
16,平日,2平日_18時35分_系統161001,山城口,0,,,,,161001
16,平日,2平日_20時10分_系統161001,山城口,0,,,,,161001
16,土休日,3土休日_09時00分_系統161001,山城口,0,,,,,161001
16,土休日,3土休日_10時35分_系統161001,山城口,0,,,,,161001
16,土休日,3土休日_14時35分_系統161001,山城口,0,,,,,161001
16,土休日,3土休日_16時15分_系統161001,山城口,0,,,,,161001
16,土休日,3土休日_18時35分_系統161001,山城口,0,,,,,161001
16,平日,2平日_07時16分_系統162001,松本バスターミナル,1,,,,,162001
16,平日,2平日_09時30分_系統162001,松本バスターミナル,1,,,,,162001
16,平日,2平日_11時10分_系統162001,松本バスターミナル,1,,,,,162001
16,平日,2平日_15時09分_系統162001,松本バスターミナル,1,,,,,162001
16,平日,2平日_16時49分_系統162001,松本バスターミナル,1,,,,,162001
16,平日,2平日_18時27分_系統162001,松本バスターミナル,1,,,,,162001
16,平日,2平日_19時07分_系統162001,松本バスターミナル,1,,,,,162001
16,土休日,3土休日_07時16分_系統162001,松本バスターミナル,1,,,,,162001
16,土休日,3土休日_09時30分_系統162001,松本バスターミナル,1,,,,,162001
