table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja-Hrkt,ことぶきだいみなみ,351_02,,
stops,stop_name,ja-Hrkt,まつもとじょうしやくしょまえ,352_01,,
stops,stop_name,ja-Hrkt,まつもとじょうしやくしょまえ,352_02,,
stops,stop_name,ja-Hrkt,ぜいむしょぐち,353_01,,
stops,stop_name,ja-Hrkt,ぜいむしょぐち,353_02,,
stops,stop_name,ja-Hrkt,えあ・うぉーたーありーなまつもと,354_01,,
stops,stop_name,ja-Hrkt,えあ・うぉーたーありーなまつもと,354_02,,
stops,stop_name,ja-Hrkt,しやくしょぐち,355_02,,
stops,stop_name,ja-Hrkt,ほうむきょくまえ,356_01,,
stops,stop_name,ja-Hrkt,ほうむきょくまえ,356_02,,
stops,stop_name,ja-Hrkt,こうえんまえ,357_01,,
stops,stop_name,ja-Hrkt,こうえんまえ,357_02,,
stops,stop_name,ja-Hrkt,ことぶききたろくちょうめ,368_01,,
stops,stop_name,ja-Hrkt,ことぶききたろくちょうめ,368_02,,
stops,stop_name,ja-Hrkt,しみんげいじゅつかんにし,369_01,,
stops,stop_name,ja-Hrkt,あいざわびょういん,370_01,,
stops,stop_name,ja-Hrkt,あいざわけんこうせんたーいりぐち,371_01,,
stops,stop_name,ja-Hrkt,すすきがわばしみなみ,372_01,,
stops,stop_name,ja-Hrkt,はろーわーくいりぐち,373_01,,
stops,stop_name,ja-Hrkt,はろーわーくいりぐち,373_02,,
stops,stop_name,ja-Hrkt,らいふすくえあこもしょうない,374_01,,
stops,stop_name,ja-Hrkt,らいふすくえあこもしょうない,374_02,,
stops,stop_name,ja-Hrkt,ゆめひろばしょうない,375_01,,
stops,stop_name,ja-Hrkt,なかじょうひがし,376_01,,
stops,stop_name,ja-Hrkt,しもかんこうみんかんまえ,381_01,,
stops,stop_name,ja-Hrkt,かんばやししゅっちょうじょ,382_01,,
stops,stop_name,ja-Hrkt,かんばやししゅっちょうじょ,382_02,,
stops,stop_name,ja-Hrkt,かんばやししゅっちょうじょみなみ,383_01,,
stops,stop_name,en,Matsumoto Bus Terminal,100_03,,
stops,stop_name,en,Matsumoto Bus Terminal,100_04,,
stops,stop_name,en,Matsumoto Bus Terminal,100_05,,
stops,stop_name,en,Matsumoto Bus Terminal,100_07,,
stops,stop_name,en,Matsumoto Bus Terminal,100_08,,
stops,stop_name,en,Hommachi,101_01,,
stops,stop_name,en,Hommachi,101_02,,
stops,stop_name,en,Daimyocho,102_01,,
stops,stop_name,en,Daimyocho,102_02,,
stops,stop_name,en,Arigasaki Koko Mae,103_01,,
stops,stop_name,en,Arigasaki Koko Mae,103_02,,
stops,stop_name,en,Shorinjiguchi,104_01,,
stops,stop_name,en,Miyabuchi Higashi,105_01,,
stops,stop_name,en,Marunochi Chugakko Mae,106_01,,
stops,stop_name,en,Hirakimatsu,107_01,,
stops,stop_name,en,Hokoji,108_01,,
stops,stop_name,en,Syuchikujoguchi,109_01,,
stops,stop_name,en,Syuchikujoguchi,109_02,,
stops,stop_name,en,Joyama Rokenshisetsu Mae,110_01,,
stops,stop_name,en,Alps Koen,111_01,,
stops,stop_name,en,Arigasakidai,112_01,,
stops,stop_name,en,Arigasaki Gochome,113_02,,
stops,stop_name,en,Kitaarigasaki,114_01,,
stops,stop_name,en,Kitaarigasaki,114_02,,
stops,stop_name,en,Fukashigaoka,115_01,,
stops,stop_name,en,Fukashigaoka,115_02,,
stops,stop_name,en,Joyama Koenguchi,116_01,,
stops,stop_name,en,Joyama Koenguchi,116_02,,
stops,stop_name,en,Takajomachi,117_02,,
stops,stop_name,en,Kokubucho,118_01,,
stops,stop_name,en,Kokubucho,118_02,,
stops,stop_name,en,Matsumoto Sta. Oshiroguchi,119_01,,
stops,stop_name,en,Matsumoto Sta. Oshiroguchi,119_02,,
stops,stop_name,en,Matsumoto Sta. Oshiroguchi,119_03,,
stops,stop_name,en,Matsumoto Sta. Oshiroguchi,119_04,,
stops,stop_name,en,Terminal Kita,120_01,,
stops,stop_name,en,Terminal Kita,120_02,,
stops,stop_name,en,Shuho Gakko Mae,121_01,,
stops,stop_name,en,Shuho Gakko Mae,121_02,,
stops,stop_name,en,Shuho Gakko Mae,121_03,,
stops,stop_name,en,Shuho Gakko Mae,121_04,,
stops,stop_name,en,Shuho Gakko Mae,121_05,,
stops,stop_name,en,Shuho Gakko Mae,121_06,,
stops,stop_name,en,Matsumotoshi Bijutsukan,122_01,,
stops,stop_name,en,Matsumotoshi Bijutsukan,122_02,,
stops,stop_name,en,Shimin Geijutsukan,123_01,,
stops,stop_name,en,Shimin Geijutsukan,123_02,,
stops,stop_name,en,Tsukama Shogakkoguchi,124_01,,
stops,stop_name,en,Tsukama Shogakkoguchi,124_02,,
stops,stop_name,en,Nishitsukama,125_01,,
stops,stop_name,en,Nishitsukama,125_02,,
stops,stop_name,en,Hommachi Gochome,126_02,,
stops,stop_name,en,Agetsuchimachi,127_01,,
stops,stop_name,en,Oteodori,128_01,,
stops,stop_name,en,Oteodori,128_02,,
stops,stop_name,en,Iidamachi,129_01,,
stops,stop_name,en,Shimizu,130_01,,
stops,stop_name,en,Shimizu,130_02,,
stops,stop_name,en,Shimizu,130_03,,
stops,stop_name,en,Sakurabashi,131_01,,
stops,stop_name,en,Sakurabashi,131_02,,
stops,stop_name,en,Sakurabashi,131_03,,
stops,stop_name,en,Sakurabashi,131_04,,
stops,stop_name,en,Motomachi,132_01,,
stops,stop_name,en,Motomachi,132_02,,
stops,stop_name,en,Motomachi,132_03,,
stops,stop_name,en,Yokota,133_01,,
stops,stop_name,en,Yokota,133_02,,
stops,stop_name,en,Yokota,133_03,,
stops,stop_name,en,Kitamotomachi,134_01,,
stops,stop_name,en,Kitamotomachi,134_02,,
stops,stop_name,en,Jidosha Gakko Mae,135_01,,
stops,stop_name,en,Jidosha Gakko Mae,135_02,,
stops,stop_name,en,Minamiasama,136_01,,
stops,stop_name,en,Minamiasama,136_02,,
stops,stop_name,en,Minamiasama Kominkan Mae,137_01,,
stops,stop_name,en,Minamiasama Kominkan Mae,137_02,,
stops,stop_name,en,Matsumoto Daiichi Koko,138_01,,
stops,stop_name,en,Matsumoto Daiichi Koko,138_02,,
stops,stop_name,en,Asama Onsen Iriguchi,139_01,,
stops,stop_name,en,Asama Onsen Iriguchi,139_02,,
stops,stop_name,en,Asama Onsen Iriguchi,139_03,,
stops,stop_name,en,Mizukuma,140_01,,
stops,stop_name,en,Mizukuma,140_02,,
stops,stop_name,en,Oiwake,141_01,,
stops,stop_name,en,Oiwake,141_02,,
stops,stop_name,en,Oiwake,141_03,,
stops,stop_name,en,Oiwake,141_04,,
stops,stop_name,en,Oiwake,141_05,,
stops,stop_name,en,Daigaku Nishimon,142_01,,
stops,stop_name,en,Daigaku Nishimon,142_02,,
stops,stop_name,en,Shinshu Daigaku Mae,143_01,,
stops,stop_name,en,Shinshu Daigaku Mae,143_02,,
stops,stop_name,en,Motoharamachi,144_01,,
stops,stop_name,en,Motoharamachi,144_02,,
stops,stop_name,en,Hagimachi,145_01,,
stops,stop_name,en,Hagimachi,145_02,,
stops,stop_name,en,Yasuharamachi,146_01,,
stops,stop_name,en,Yasuharamachi,146_02,,
stops,stop_name,en,Shimmachi,147_01,,
stops,stop_name,en,Shimmachi,147_02,,
stops,stop_name,en,Kataha,148_02,,
stops,stop_name,en,Shiroganecho,149_01,,
stops,stop_name,en,Shiroganecho,149_02,,
stops,stop_name,en,Nakaharamachi,150_01,,
stops,stop_name,en,Nakaharamachi,150_02,,
stops,stop_name,en,Matsuokaguchi,151_01,,
stops,stop_name,en,Matsuokaguchi,151_02,,
stops,stop_name,en,Matsuoka,152_01,,
stops,stop_name,en,Matsuoka,152_02,,
stops,stop_name,en,Okada Higashiku,153_02,,
stops,stop_name,en,Okada Shutchojo Mae,154_01,,
stops,stop_name,en,Okada Shutchojo Mae,154_02,,
stops,stop_name,en,Nakamachi,155_01,,
stops,stop_name,en,Nakamachi,155_02,,
stops,stop_name,en,Okadamachi,156_01,,
stops,stop_name,en,Okadamachi,156_02,,
stops,stop_name,en,Yamashiroguchi,157_01,,
stops,stop_name,en,Yamashiroguchi,157_02,,
stops,stop_name,en,Nakajo,158_01,,
stops,stop_name,en,Nakajo,158_02,,
stops,stop_name,en,Kamada,159_01,,
stops,stop_name,en,Kamada,159_02,,
stops,stop_name,en,Kamada,159_03,,
stops,stop_name,en,Kamada,159_04,,
stops,stop_name,en,Soyanoguchi,160_01,,
stops,stop_name,en,Soyanoguchi,160_02,,
stops,stop_name,en,Takamiya,161_01,,
stops,stop_name,en,Takamiya,161_02,,
stops,stop_name,en,Takamiya Minami,162_01,,
stops,stop_name,en,Takamiya Minami,162_02,,
stops,stop_name,en,Ishishibacho,163_01,,
stops,stop_name,en,Ishishibacho,163_02,,
stops,stop_name,en,Nomizoguchi,164_01,,
stops,stop_name,en,Nomizoguchi,164_02,,
stops,stop_name,en,Futagobashi,165_01,,
stops,stop_name,en,Futagobashi,165_02,,
stops,stop_name,en,Shimofutago,166_01,,
stops,stop_name,en,Shimofutago,166_02,,
stops,stop_name,en,Kambayashi Kosoku Bustei Mae,167_01,,
stops,stop_name,en,Kambayashi Kosoku Bustei Mae,167_02,,
stops,stop_name,en,Machikan Higashi,168_01,,
stops,stop_name,en,Machikan Higashi,168_02,,
stops,stop_name,en,Kambayashi,169_01,,
stops,stop_name,en,Kambayashi,169_02,,
stops,stop_name,en,Kamifutagoguchi,170_01,,
stops,stop_name,en,Kamifutagoguchi,170_02,,
stops,stop_name,en,Sugano Chugakko Mae,171_01,,
stops,stop_name,en,Sugano Chugakko Mae,171_02,,
stops,stop_name,en,Matsumoto Tandaiguchi,172_01,,
stops,stop_name,en,Matsumoto Tandaiguchi,172_02,,
stops,stop_name,en,Yamabiko Dome Mae,173_01,,
stops,stop_name,en,Yamabiko Dome Mae,173_02,,
stops,stop_name,en,Komata,174_01,,
stops,stop_name,en,Komata,174_02,,
stops,stop_name,en,Kuko Higashiku,175_01,,
stops,stop_name,en,Kuko Higashiku,175_02,,
stops,stop_name,en,Shinshu Matsumoto Airport,176_01,,
stops,stop_name,en,Matsumoto Airport Iriguchi,177_01,,
stops,stop_name,en,Matsumoto Airport Iriguchi,177_02,,
stops,stop_name,en,Shinshu Sky Park Taiiku Center,178_01,,
stops,stop_name,en,Shinshu Sky Park Taiiku Center,178_02,,
stops,stop_name,en,Kitakochiguchi,179_01,,
stops,stop_name,en,Kitakochiguchi,179_02,,
stops,stop_name,en,Shimoimai,180_01,,
stops,stop_name,en,Shimoimai,180_02,,
stops,stop_name,en,Hora,188_01,,
stops,stop_name,en,Hora,188_02,,
stops,stop_name,en,Yamashiro,189_01,,
stops,stop_name,en,Yamashiro,189_02,,
stops,stop_name,en,Ibuka,190_01,,
stops,stop_name,en,Ibuka,190_02,,
stops,stop_name,en,Kumiaishita,191_01,,
stops,stop_name,en,Kumiaishita,191_02,,
stops,stop_name,en,Togeguchi,192_01,,
stops,stop_name,en,Togeguchi,192_02,,
stops,stop_name,en,Shinagura,193_01,,
stops,stop_name,en,Shinagura,193_02,,
stops,stop_name,en,Kobinata,194_01,,
stops,stop_name,en,Kobinata,194_02,,
stops,stop_name,en,Kobinatabashi,195_01,,
stops,stop_name,en,Kobinatabashi,195_02,,
stops,stop_name,en,Ryoshimaguchi,196_01,,
stops,stop_name,en,Ryoshimaguchi,196_02,,
stops,stop_name,en,Ryoshima,197_01,,
stops,stop_name,en,Ryoshima,197_02,,
stops,stop_name,en,Sasabe,198_01,,
stops,stop_name,en,Sasabe,198_02,,
stops,stop_name,en,Satsukicho,199_01,,
stops,stop_name,en,Satsukicho,199_02,,
stops,stop_name,en,Tsukimicho,200_01,,
stops,stop_name,en,Tsukimicho,200_02,,
stops,stop_name,en,Sasabe Danchi,201_01,,
stops,stop_name,en,Kitakuri Higashi,202_01,,
stops,stop_name,en,Kitakuri Higashi,202_02,,
stops,stop_name,en,Kitakuri Minami,203_01,,
stops,stop_name,en,Kitakuri Minami,203_02,,
stops,stop_name,en,Minamikuriguchi,204_01,,
stops,stop_name,en,Minamikuriguchi,204_02,,
stops,stop_name,en,Giboshi,205_01,,
stops,stop_name,en,Giboshi,205_02,,
stops,stop_name,en,Shimowada,206_01,,
stops,stop_name,en,Shimowada,206_02,,
stops,stop_name,en,Wadamachi Yubinkyoku,207_01,,
stops,stop_name,en,Wadamachi Yubinkyoku,207_02,,
stops,stop_name,en,Wada,208_01,,
stops,stop_name,en,Wada,208_02,,
stops,stop_name,en,Kannonjiguchi,209_01,,
stops,stop_name,en,Kannonjiguchi,209_02,,
stops,stop_name,en,Tono,210_01,,
stops,stop_name,en,Tono,210_02,,
stops,stop_name,en,Wadahashiba,211_01,,
stops,stop_name,en,Wadahashiba,211_02,,
stops,stop_name,en,Rinku Kogyo Danchi,212_01,,
stops,stop_name,en,Rinku Kogyo Danchi,212_02,,
stops,stop_name,en,i City 21 Mae,213_01,,
stops,stop_name,en,i City 21 Mae,213_02,,
stops,stop_name,en,Takedahara,214_01,,
stops,stop_name,en,Takedahara,214_02,,
stops,stop_name,en,Shimotakeda,215_01,,
stops,stop_name,en,Shimotakeda,215_02,,
stops,stop_name,en,Takeda,216_01,,
stops,stop_name,en,Takeda,216_02,,
stops,stop_name,en,Kinenhi Mae,217_01,,
stops,stop_name,en,Kinenhi Mae,217_02,,
stops,stop_name,en,Yamagatamura Yakuba,218_01,,
stops,stop_name,en,Yamagatamura Yakuba,218_02,,
stops,stop_name,en,Yamagata Gakko Mae,219_01,,
stops,stop_name,en,Yamagata Gakko Mae,219_02,,
stops,stop_name,en,Osakaguchi Kumiai Mae,220_01,,
stops,stop_name,en,Osakaguchi Kumiai Mae,220_02,,
stops,stop_name,en,Yamagata Shinryojo Mae,221_01,,
stops,stop_name,en,Yamagata Shinryo Mae,221_02,,
stops,stop_name,en,Nakaoike,222_01,,
stops,stop_name,en,Nakaoike,222_02,,
stops,stop_name,en,Kamioike,223_01,,
stops,stop_name,en,Kamioike,223_02,,
stops,stop_name,en,Shako Mae,224_01,,
stops,stop_name,en,Shako Mae,224_02,,
stops,stop_name,en,Ohashidori Minaimi,225_01,,
stops,stop_name,en,Ohashidori Minami,225_02,,
stops,stop_name,en,Higashimachi,226_02,,
stops,stop_name,en,Shioyakoji Iriguchi,227_01,,
stops,stop_name,en,Shioyakoji Iriguchi,227_02,,
stops,stop_name,en,Kamiumadashi,228_01,,
stops,stop_name,en,Kamiumadashi,228_02,,
stops,stop_name,en,Izumicho,229_01,,
stops,stop_name,en,Izumicho,229_02,,
stops,stop_name,en,Nishiokada,230_01,,
stops,stop_name,en,Nishiokada,230_02,,
stops,stop_name,en,Okada Shindo,231_01,,
stops,stop_name,en,Okada Shindo,231_02,,
stops,stop_name,en,Rokusuke,232_01,,
stops,stop_name,en,Rokusuke,232_02,,
stops,stop_name,en,Shinden,233_01,,
stops,stop_name,en,Shinden,233_02,,
stops,stop_name,en,Yasudo,234_01,,
stops,stop_name,en,Yasudo,234_02,,
stops,stop_name,en,Karamomo,235_01,,
stops,stop_name,en,Karamomo,235_02,,
stops,stop_name,en,Mitsuishi,236_01,,
stops,stop_name,en,Mitsuishi,236_02,,
stops,stop_name,en,Okuchizawa,237_01,,
stops,stop_name,en,Okuchizawa,237_02,,
stops,stop_name,en,Nakatani,238_01,,
stops,stop_name,en,Nakatani,238_02,,
stops,stop_name,en,Kariyahara,239_01,,
stops,stop_name,en,Kariyahara,239_02,,
stops,stop_name,en,Yamuro,240_01,,
stops,stop_name,en,Yamuro,240_02,,
stops,stop_name,en,Yamuro,240_03,,
stops,stop_name,en,Yamuro,240_04,,
stops,stop_name,en,Kasekikan,241_01,,
stops,stop_name,en,Daimon,242_01,,
stops,stop_name,en,Daimon,242_02,,
stops,stop_name,en,Sorimachi Nokyo Mae,243_01,,
stops,stop_name,en,Sorimachi Nokyo Mae,243_02,,
stops,stop_name,en,Aburazaka,244_01,,
stops,stop_name,en,Aburazaka,244_02,,
stops,stop_name,en,Sawaya,245_01,,
stops,stop_name,en,Sawaya,245_02,,
stops,stop_name,en,Itaba,246_01,,
stops,stop_name,en,Itaba,246_02,,
stops,stop_name,en,Jounji Shita,247_01,,
stops,stop_name,en,Jounji Shita,247_02,,
stops,stop_name,en,Yanagiya Mae,248_01,,
stops,stop_name,en,Yanagiya Mae,248_02,,
stops,stop_name,en,Shiga Shisho,249_01,,
stops,stop_name,en,Hofukuji Shitamachi,250_01,,
stops,stop_name,en,Hofukujiguchi,251_01,,
stops,stop_name,en,Kemi,252_01,,
stops,stop_name,en,Tononoiri,253_01,,
stops,stop_name,en,Miyamae,254_01,,
stops,stop_name,en,Akanutakumiai Mae,255_01,,
stops,stop_name,en,Akanuta,256_01,,
stops,stop_name,en,Kose,257_01,,
stops,stop_name,en,Fukujuso Koen Mae,258_01,,
stops,stop_name,en,Nishikibe,259_01,,
stops,stop_name,en,Misayama,260_01,,
stops,stop_name,en,Misayama,260_02,,
stops,stop_name,en,misayamatonnneruhigashi,261_02,,
stops,stop_name,en,Kakeyu Syako,262_01,,
stops,stop_name,en,Kakeyu Syako,262_02,,
stops,stop_name,en,Kakeyu Onsen Kami,263_02,,
stops,stop_name,en,Kakeyu Onsen,264_02,,
stops,stop_name,en,Kakeyu Byoin Mae,265_02,,
stops,stop_name,en,KakeyuBashi,266_02,,
stops,stop_name,en,Kakeyu Onsen Iriguchi,267_02,,
stops,stop_name,en,Kokubucho Minami,268_01,,
stops,stop_name,en,Kokubucho Minami,268_02,,
stops,stop_name,en,Sakaecho,269_01,,
stops,stop_name,en,Aisomecho,270_01,,
stops,stop_name,en,Bakuromachi,271_02,,
stops,stop_name,en,Minamishimmachi,272_02,,
stops,stop_name,en,Shonaicho,273_01,,
stops,stop_name,en,Shonaicho,273_02,,
stops,stop_name,en,Toyodabashi,274_02,,
stops,stop_name,en,Yanagibashi,275_01,,
stops,stop_name,en,Idegawakyoku Mae,276_01,,
stops,stop_name,en,Idegawakyoku Mae,276_02,,
stops,stop_name,en,Idegawa,277_01,,
stops,stop_name,en,Idegawa,277_02,,
stops,stop_name,en,Namiyanagiguchi,278_02,,
stops,stop_name,en,Minamiidegawa,279_01,,
stops,stop_name,en,Minamiidegawa,279_02,,
stops,stop_name,en,Kotobukibashi,280_01,,
stops,stop_name,en,Kotobukibashi,280_02,,
stops,stop_name,en,Takebuchibashi Higashi,281_01,,
stops,stop_name,en,Takebuchibashi Higashi,281_02,,
stops,stop_name,en,Takebuchi,282_01,,
stops,stop_name,en,Takebuchi,282_02,,
stops,stop_name,en,Nishihara,283_01,,
stops,stop_name,en,Nishihara,283_02,,
stops,stop_name,en,Kurata Byoin Mae,284_01,,
stops,stop_name,en,Kurata Byoin Mae,284_02,,
stops,stop_name,en,Yokochi,285_01,,
stops,stop_name,en,Yokochi,285_02,,
stops,stop_name,en,Shirakawa,286_01,,
stops,stop_name,en,Shirakawa,286_02,,
stops,stop_name,en,Shirakawa Higashi,287_01,,
stops,stop_name,en,Shirakawa Higashi,287_02,,
stops,stop_name,en,Kotobukidai Higashiguchi,288_01,,
stops,stop_name,en,Kotobukidai Higashiguchi,288_02,,
stops,stop_name,en,Kotobukidai,289_01,,
stops,stop_name,en,Kotobukidai,289_02,,
stops,stop_name,en,Kotobukidai Nishiguchi,290_01,,
stops,stop_name,en,Kotobukidai Nishiguchi,290_02,,
stops,stop_name,en,Koike Sasaranosato Iriguchi,291_01,,
stops,stop_name,en,Koike Sasaranosato Iriguchi,291_02,,
stops,stop_name,en,Koikeyotsukado,292_01,,
stops,stop_name,en,Koikeyotsukado,292_02,,
stops,stop_name,en,Tagawabashi,293_01,,
stops,stop_name,en,Tagawabashi,293_02,,
stops,stop_name,en,Matsumoto Iryo Center Mae,294_01,,
stops,stop_name,en,Matsumoto Iryo Center Mae,294_02,,
stops,stop_name,en,Murai Sta.,295_01,,
stops,stop_name,en,Matsubara Minami,296_01,,
stops,stop_name,en,Matsubara Minami,296_02,,
stops,stop_name,en,Kotobukidai Shienngakkou Kita,297_01,,
stops,stop_name,en,Tanamine,298_01,,
stops,stop_name,en,Shoho Mae,299_01,,
stops,stop_name,en,Utsukushigahara Onsen,300_01,,
stops,stop_name,en,Asamaonsen,301_01,,
stops,stop_name,en,Nakaasama,302_01,,
stops,stop_name,en,Asama Onsen Bunka Center,303_01,,
stops,stop_name,en,Yuzaka,304_02,,
stops,stop_name,en,Hot Plaza Asama Mae,305_02,,
stops,stop_name,en,Shitaasama Hiroba,306_02,,
stops,stop_name,en,Shitaasama,307_02,,
stops,stop_name,en,Shimmei Chugakko,308_01,,
stops,stop_name,en,Shimmei Chugakko,308_02,,
stops,stop_name,en,Okubo Kojo Koen,309_01,,
stops,stop_name,en,Okubo Kojo Koen,309_02,,
stops,stop_name,en,Kanrikaikan,310_01,,
stops,stop_name,en,Meizen Gakko,311_01,,
stops,stop_name,en,Meizen Gakko,311_02,,
stops,stop_name,en,Gofukujiguchi,312_01,,
stops,stop_name,en,Gofukujiguchi,312_02,,
stops,stop_name,en,Babake Jutaku Higashi,313_01,,
stops,stop_name,en,Babake Jutaku Higashi,313_02,,
stops,stop_name,en,Uchida Shutchojo Mae,314_01,,
stops,stop_name,en,Uchida Shutchojo Mae,314_02,,
stops,stop_name,en,Gakenoyuguchi,315_01,,
stops,stop_name,en,Gakenoyuguchi,315_02,,
stops,stop_name,en,Kuramura,316_01,,
stops,stop_name,en,Yoshicho,317_01,,
stops,stop_name,en,Yoshicho,317_02,,
stops,stop_name,en,Sakuramachi,318_01,,
stops,stop_name,en,Sakuramachi,318_02,,
stops,stop_name,en,Yugawacho,319_01,,
stops,stop_name,en,Yugawacho,319_02,,
stops,stop_name,en,Shimizu Chugakko Mae,320_01,,
stops,stop_name,en,Shimizu Chugakko Mae,320_02,,
stops,stop_name,en,Shimizu Higashiku,321_01,,
stops,stop_name,en,Shimizu Higashiku,321_02,,
stops,stop_name,en,Soza,322_01,,
stops,stop_name,en,Soza,322_02,,
stops,stop_name,en,Matsumoto Mingeikan,323_01,,
stops,stop_name,en,Matsumoto Mingeikan,323_02,,
stops,stop_name,en,Araiguchi,324_01,,
stops,stop_name,en,Araiguchi,324_02,,
stops,stop_name,en,Araibashi,325_01,,
stops,stop_name,en,Araibashi,325_02,,
stops,stop_name,en,Fujii,326_01,,
stops,stop_name,en,Tsujido,327_01,,
stops,stop_name,en,Uzuhashi,334_01,,
stops,stop_name,en,Uzuhashi,334_02,,
stops,stop_name,en,Shonai Koban,335_01,,
stops,stop_name,en,Shonai Koban,335_02,,
stops,stop_name,en,Kitanamiyanagi,336_01,,
stops,stop_name,en,Kitanamiyanagi,336_02,,
stops,stop_name,en,Koboyama Iriguchi,337_01,,
stops,stop_name,en,Koboyama Iriguchi,337_02,,
stops,stop_name,en,Namiyanagi Shogakko,338_01,,
stops,stop_name,en,Namiyanagi Shogakko,338_02,,
stops,stop_name,en,Namiyanagi Danchiguchi,339_01,,
stops,stop_name,en,Namiyanagi Danchiguchi,339_02,,
stops,stop_name,en,Namiyanagi Danchi Kita,340_01,,
stops,stop_name,en,Namiyanagi Danchi Minami,341_01,,
stops,stop_name,en,Fundocho,342_01,,
stops,stop_name,en,Fukashi Koko Ura,343_01,,
stops,stop_name,en,Arigasaki Kita,344_01,,
stops,stop_name,en,Arigasaki Kita,344_02,,
stops,stop_name,en,Sawamura,345_01,,
stops,stop_name,en,Sawamura,345_02,,
stops,stop_name,en,Shindai Byoin Genkan Mae,346_01,,
stops,stop_name,en,Shikakusyogaisya Center,347_01,,
stops,stop_name,en,Shikakusyogaisya Center,347_02,,
stops,stop_name,en,Shimizu Nakaku,348_01,,
stops,stop_name,en,Shimizu Nakaku,348_02,,
stops,stop_name,en,Yotsuya,349_01,,
stops,stop_name,en,Yotsuya,349_02,,
stops,stop_name,en,Shindai Byoin Minamiguchi,350_02,,
stops,stop_name,en,Kotobukidai Minami,351_01,,
stops,stop_name,en,Kotobukidai Minami,351_02,,
stops,stop_name,en,Matsumotojo/Shiyakusho Mae,352_01,,
stops,stop_name,en,Matsumotojo/Shiyakusho Mae,352_02,,
stops,stop_name,en,Zeimushoguchi,353_01,,
stops,stop_name,en,Zeimushoguchi,353_02,,
stops,stop_name,en,Air Water Arena Matsumoto,354_01,,
stops,stop_name,en,Air Water Arena Matsumoto,354_02,,
stops,stop_name,en,Shiyakushoguchi,355_02,,
stops,stop_name,en,Homukyoku Mae,356_01,,
stops,stop_name,en,Homukyoku Mae,356_02,,
stops,stop_name,en,Koen Mae,357_01,,
stops,stop_name,en,Koen Mae,357_02,,
stops,stop_name,en,Kotobukikita Rokuchome,368_01,,
stops,stop_name,en,Kotobukikita Rokuchome,368_02,,
stops,stop_name,en,Shimin Geijutsukan Nishi,369_01,,
stops,stop_name,en,Aizawa Byoin,370_01,,
stops,stop_name,en,Aizawa Kenko Center Iriguchi,371_01,,
stops,stop_name,en,Susukigawabashi Minami,372_01,,
stops,stop_name,en,Hello Work Iriguchi,373_01,,
stops,stop_name,en,Hello Work Iriguchi,373_02,,
stops,stop_name,en,Life Square Como Shonai,374_01,,
stops,stop_name,en,Life Square Como Shonai,374_02,,
stops,stop_name,en,Yumehiroba Shonai,375_01,,
stops,stop_name,en,Nakajo Higashi,376_01,,
stops,stop_name,en,Shimokan Kominkan Mae,381_01,,
stops,stop_name,en,Kambayashi Shutchojo,382_01,,
stops,stop_name,en,Kambayashi Shutchojo,382_02,,
stops,stop_name,en,Kambayashi Shutchojo minami,383_01,,
