stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code
209_01,,観音寺口,,36.200926,137.913745,209_01,,0,
209_02,,観音寺口,,36.200988,137.913692,209_02,,0,
210_01,,殿,,36.199692,137.910624,210_01,,0,
210_02,,殿,,36.199694,137.910247,210_02,,0,
211_01,,和田橋場,,36.197485,137.905578,211_01,,0,
211_02,,和田橋場,,36.197642,137.905518,211_02,,0,
212_01,,臨空工業団地,,36.190069,137.896052,212_01,,0,
212_02,,臨空工業団地,,36.190342,137.896157,212_02,,0,
213_01,,アイシティ２１前,,36.186381,137.89228,213_01,,0,
213_02,,アイシティ２１前,,36.186011,137.89175,213_02,,0,
214_01,,竹田原,,36.182089,137.888727,214_01,,0,
214_02,,竹田原,,36.182247,137.888747,214_02,,0,
215_01,,下竹田,,36.179065,137.885533,215_01,,0,
215_02,,下竹田,,36.179122,137.885462,215_02,,0,
216_01,,竹田,,36.17596,137.882701,216_01,,0,
216_02,,竹田,,36.175982,137.882606,216_02,,0,
217_01,,記念碑前,,36.173605,137.880106,217_01,,0,
217_02,,記念碑前,,36.17415,137.88069,217_02,,0,
218_01,,山形村役場,,36.168424,137.878614,218_01,,0,
218_02,,山形村役場,,36.168496,137.878626,218_02,,0,
219_01,,山形学校前,,36.167693,137.875092,219_01,,0,
219_02,,山形学校前,,36.167726,137.874986,219_02,,0,
220_01,,小坂口組合前,,36.164763,137.874879,220_01,,0,
220_02,,小坂口組合前,,36.164756,137.874813,220_02,,0,
221_01,,山形診療所前,,36.163139,137.874736,221_01,,0,
221_02,,山形診療所前,,36.163144,137.874674,221_02,,0,
222_01,,中大池,,36.158252,137.873933,222_01,,0,
222_02,,中大池,,36.158251,137.873867,222_02,,0,
223_01,,上大池,,36.154377,137.871267,223_01,,0,
223_02,,上大池,,36.154319,137.87118,223_02,,0,
224_01,,車庫前,,36.15226,137.872211,224_01,,0,
224_02,,車庫前,,36.152182,137.872248,224_02,,0,
225_01,,大橋通り南,,36.23183,137.973481,225_01,,0,
225_02,,大橋通り南,,36.231827,137.973558,225_02,,0,
226_02,,東町,,36.23507,137.973841,226_02,,0,
227_01,,塩屋小路入口,,36.238105,137.974547,227_01,,0,
227_02,,塩屋小路入口,,36.238082,137.974626,227_02,,0,
228_01,,上馬出し,,36.239696,137.975062,228_01,,0,
228_02,,上馬出し,,36.239695,137.975154,228_02,,0,
229_01,,和泉町,,36.244387,137.975711,229_01,,0,
229_02,,和泉町,,36.24414,137.975753,229_02,,0,
230_01,,西岡田,,36.272854,137.974926,230_01,,0,
230_02,,西岡田,,36.272864,137.975056,230_02,,0,
231_01,,岡田新道,,36.27648,137.975212,231_01,,0,
231_02,,岡田新道,,36.276137,137.975343,231_02,,0,
232_01,,六助,,36.280159,137.974304,232_01,,0,
232_02,,六助,,36.280004,137.974498,232_02,,0,
233_01,,新田,,36.282911,137.971253,233_01,,0,
233_02,,新田,,36.282928,137.971369,233_02,,0,
234_01,,安土,,36.286473,137.970513,234_01,,0,
234_02,,安土,,36.286491,137.970629,234_02,,0,
235_01,,杏,,36.289133,137.966161,235_01,,0,
235_02,,杏,,36.288642,137.967157,235_02,,0,
236_01,,三ツ石,,36.29635,137.961264,236_01,,0,
236_02,,三ツ石,,36.29637,137.96136,236_02,,0,
237_01,,大口沢,,36.302968,137.959012,237_01,,0,
237_02,,大口沢,,36.302771,137.959454,237_02,,0,
238_01,,中谷,,36.306965,137.963539,238_01,,0,
238_02,,中谷,,36.306819,137.963439,238_02,,0,
239_01,,刈谷原,,36.316192,137.987362,239_01,,0,
239_02,,刈谷原,,36.316154,137.987435,239_02,,0,
240_01,,矢室,,36.318982,137.994753,240_01,,0,
240_02,,矢室,,36.318473,137.994491,240_02,,0,
240_03,,矢室,,36.319092,137.994783,240_03,,0,
240_04,,矢室,,36.318531,137.994441,240_04,,0,
241_01,,化石館,,36.3174559003704,137.998163212189,241_01,,0,
242_01,,大門,,36.321633,137.993239,242_01,,0,
242_02,,大門,,36.321628,137.99334,242_02,,0,
243_01,,反町農協前,,36.328485,137.992574,243_01,,0,
243_02,,反町農協前,,36.328499,137.992661,243_02,,0,
244_01,,油坂,,36.330307,137.991002,244_01,,0,
244_02,,油坂,,36.330325,137.991072,244_02,,0,
245_01,,沢屋,,36.334947,137.990222,245_01,,0,
245_02,,沢屋,,36.334979,137.990305,245_02,,0,
246_01,,板場,,36.339265,137.988537,246_01,,0,
246_02,,板場,,36.339278,137.988621,246_02,,0,
247_01,,浄雲寺下,,36.341192,137.990869,247_01,,0,
247_02,,浄雲寺下,,36.341188,137.990944,247_02,,0,
248_01,,柳屋前,,36.346969,137.991811,248_01,,0,
248_02,,柳屋前,,36.346971,137.991897,248_02,,0,
249_01,,四賀支所,,36.349194,137.99165,249_01,,0,
250_01,,保福寺下町,,36.313215,138.029151,250_01,,0,
251_01,,保福寺口,,36.313758,138.027654,251_01,,0,
252_01,,花見,,36.313639,138.024976,252_01,,0,
253_01,,殿の入,,36.314525,138.021892,253_01,,0,
254_01,,宮前,,36.31542,138.018873,254_01,,0,
255_01,,赤怒田組合前,,36.315855,138.013492,255_01,,0,
256_01,,赤怒田,,36.316064,138.009683,256_01,,0,
257_01,,小瀬,,36.316545,138.006531,257_01,,0,
258_01,,福寿草公園前,,36.316345,138.003836,258_01,,0,
259_01,,錦部,,36.31623,138.000194,259_01,,0,
260_01,,三才山,,36.273394,138.02847,260_01,,0,
260_02,,三才山,,36.273245,138.028401,260_02,,0,
261_02,,三才山トンネル東,,36.291502,138.093546,261_02,,0,
262_01,,鹿教湯車庫,,36.296685,138.131536,262_01,,0,
262_02,,鹿教湯車庫,,36.296277,138.131294,262_02,,0,
263_02,,鹿教湯温泉上,,36.299068,138.134401,263_02,,0,
264_02,,鹿教湯温泉,,36.301665,138.136329,264_02,,0,
265_02,,鹿教湯病院前,,36.302258,138.136941,265_02,,0,
266_02,,鹿教湯橋,,36.304204,138.138004,266_02,,0,
267_02,,鹿教湯温泉入り口,,36.304469,138.140014,267_02,,0,
268_01,,国府町南,,36.229994,137.968854,268_01,,0,
268_02,,国府町南,,36.229914,137.968775,268_02,,0,
269_01,,栄町,,36.226941,137.97168,269_01,,0,
270_01,,逢初町,,36.224637,137.971823,270_01,,0,
271_02,,博労町,,36.226867,137.969411,271_02,,0,
272_02,,南新町,,36.223981,137.970346,272_02,,0,
273_01,,庄内町,,36.220768,137.972572,273_01,,0,
273_02,,庄内町,,36.222377,137.971005,273_02,,0,
274_02,,豊田橋,,36.217856,137.972474,274_02,,0,
275_01,,柳橋,,36.218875,137.972941,275_01,,0,
276_01,,出川局前,,36.21562,137.974004,276_01,,0,
276_02,,出川局前,,36.215608,137.973913,276_02,,0,
277_01,,出川,,36.212884,137.973326,277_01,,0,
277_02,,出川,,36.212905,137.973233,277_02,,0,
278_02,,並柳口,,36.211516,137.972646,278_02,,0,
279_01,,南出川,,36.208395,137.971262,279_01,,0,
279_02,,南出川,,36.2063240428912,137.9709565666,279_02,,0,
280_01,,寿橋,,36.202128,137.970319,280_01,,0,
280_02,,寿橋,,36.202139,137.970239,280_02,,0,
281_01,,竹渕橋東,,36.198186,137.969319,281_01,,0,
281_02,,竹渕橋東,,36.198178,137.969207,281_02,,0,
282_01,,竹渕,,36.196144,137.969711,282_01,,0,
282_02,,竹渕,,36.196699,137.969438,282_02,,0,
283_01,,西原,,36.192102,137.974219,283_01,,0,
283_02,,西原,,36.191972,137.97429,283_02,,0,
284_01,,倉田病院前,,36.189924,137.97761,284_01,,0,
284_02,,倉田病院前,,36.18986,137.977583,284_02,,0,
285_01,,横内,,36.187493,137.979575,285_01,,0,
285_02,,横内,,36.187464,137.979508,285_02,,0,
286_01,,白川,,36.183384,137.983121,286_01,,0,
286_02,,白川,,36.183367,137.983038,286_02,,0,
287_01,,白川東,,36.179239,137.985706,287_01,,0,
287_02,,白川東,,36.179186,137.985655,287_02,,0,
288_01,,寿台東口,,36.176225,137.98652,288_01,,0,
288_02,,寿台東口,,36.175923,137.986441,288_02,,0,
289_01,,寿台,,36.175665,137.982071,289_01,,0,
289_02,,寿台,,36.175823,137.982646,289_02,,0,
290_01,,寿台西口,,36.175205,137.978565,290_01,,0,
290_02,,寿台西口,,36.175301,137.978565,290_02,,0,
291_01,,小池ささらの里入口,,36.173672,137.976884,291_01,,0,
291_02,,小池ささらの里入口,,36.173747,137.976928,291_02,,0,
292_01,,小池四ツ角,,36.174039,137.972049,292_01,,0,
292_02,,小池四ツ角,,36.174148,137.972083,292_02,,0,
293_01,,田川橋,,36.174112,137.965772,293_01,,0,
293_02,,田川橋,,36.174187,137.965772,293_02,,0,
294_01,,まつもと医療センター前,,36.1742,137.9636,294_01,,0,
294_02,,まつもと医療センター前,,36.174419,137.962755,294_02,,0,
295_01,,村井駅,,36.174973,137.956668,295_01,,0,
296_01,,松原南,,36.17528,137.991095,296_01,,0,
296_02,,松原南,,36.175144,137.990962,296_02,,0,
297_01,,寿台支援学校北,,36.1735850794639,137.995957078698,297_01,,0,
298_01,,棚峯,,36.17996,137.996246,298_01,,0,
299_01,,翔峰前,,36.244309,138.004039,299_01,,0,
300_01,,美ヶ原温泉,,36.245938,137.999589,300_01,,0,
301_01,,浅間温泉,,36.26332,137.988729,301_01,,0,
302_01,,中浅間,,36.261345,137.985456,302_01,,0,
303_01,,浅間温泉文化センター前,,36.262619,137.987105,303_01,,0,
304_02,,湯坂,,36.262258,137.989692,304_02,,0,
305_02,,ホットプラザ浅間前,,36.26219,137.988977,305_02,,0,
306_02,,下浅間広場,,36.261601,137.986565,306_02,,0,
307_02,,下浅間,,36.260077,137.986656,307_02,,0,
308_01,,信明中学校,,36.205983,137.949653,308_01,,0,
308_02,,信明中学校,,36.206064,137.949606,308_02,,0,
309_01,,大久保工場公園,,36.204923,137.935669,309_01,,0,
309_02,,大久保工場公園,,36.204901,137.936755,309_02,,0,
310_01,,管理会館,,36.202602,137.9347,310_01,,0,
311_01,,明善学校,,36.172365,137.987573,311_01,,0,
311_02,,明善学校,,36.172417,137.987448,311_02,,0,
312_01,,牛伏寺口,,36.168932,137.987954,312_01,,0,
312_02,,牛伏寺口,,36.168922,137.987889,312_02,,0,
313_01,,馬場家住宅東,,36.166291,137.98773,313_01,,0,
313_02,,馬場家住宅東,,36.166286,137.987651,313_02,,0,
314_01,,内田出張所前,,36.163693,137.987078,314_01,,0,
314_02,,内田出張所前,,36.1637,137.986989,314_02,,0,
315_01,,崖の湯口,,36.160637,137.986655,315_01,,0,
315_02,,崖の湯口,,36.160669,137.986583,315_02,,0,
316_01,,倉村,,36.158494,137.987509,316_01,,0,
317_01,,葭町,,36.238787,137.975524,317_01,,0,
317_02,,葭町,,36.238597,137.976154,317_02,,0,
318_01,,桜町,,36.238457,137.977936,318_01,,0,
318_02,,桜町,,36.238368,137.977884,318_02,,0,
319_01,,湯川町,,36.237909,137.982134,319_01,,0,
319_02,,湯川町,,36.237854,137.982098,319_02,,0,
320_01,,清水中学校前,,36.237624,137.984395,320_01,,0,
320_02,,清水中学校前,,36.237554,137.984462,320_02,,0,
321_01,,清水東区,,36.237391,137.986273,321_01,,0,
321_02,,清水東区,,36.237316,137.986264,321_02,,0,
322_01,,惣社,,36.238781,137.991998,322_01,,0,
322_02,,惣社,,36.238519,137.991828,322_02,,0,
323_01,,松本民芸館,松本民芸館口,36.240733,137.994183,323_01,,0,
323_02,,松本民芸館,松本民芸館口,36.240668,137.994229,323_02,,0,
324_01,,新井口,,36.241774,137.996229,324_01,,0,
324_02,,新井口,,36.241659,137.996159,324_02,,0,
325_01,,新井橋,,36.242741,137.999857,325_01,,0,
325_02,,新井橋,,36.243198,137.999377,325_02,,0,
326_01,,藤井,,36.243285,138.004533,326_01,,0,
327_01,,辻堂,,36.244643,137.999323,327_01,,0,
334_01,,埋橋,,36.227621,137.979386,334_01,,0,
334_02,,埋橋,,36.227944,137.979266,334_02,,0,
335_01,,庄内交番,,36.217923,137.979774,335_01,,0,
335_02,,庄内交番,,36.217981,137.979655,335_02,,0,
336_01,,北並柳,,36.215123,137.979687,336_01,,0,
336_02,,北並柳,,36.214858,137.979593,336_02,,0,
337_01,,弘法山入口,,36.212438,137.979646,337_01,,0,
337_02,,弘法山入口,,36.212561,137.979492,337_02,,0,
338_01,,並柳小学校,,36.207945,137.97939,338_01,,0,
338_02,,並柳小学校,,36.207895,137.979298,338_02,,0,
339_01,,並柳団地口,,36.206179,137.98126,339_01,,0,
339_02,,並柳団地口,,36.206292,137.981146,339_02,,0,
340_01,,並柳団地北,,36.206594,137.982582,340_01,,0,
341_01,,並柳団地南,,36.205181,137.982224,341_01,,0,
342_01,,分銅町,,36.234063,137.96445,342_01,,0,
343_01,,深志高校裏,,36.248702,137.965202,343_01,,0,
344_01,,蟻ヶ崎北,,36.248743,137.967759,344_01,,0,
344_02,,蟻ヶ崎北,,36.24869,137.967573,344_02,,0,
345_01,,沢村,,36.248482,137.970568,345_01,,0,
345_02,,沢村,,36.248424,137.970448,345_02,,0,
346_01,,信大病院玄関前,,36.249206,137.978347,346_01,,0,
347_01,,視覚障害者センター,,36.248109,137.979785,347_01,,0,
347_02,,視覚障害者センター,,36.247976,137.980246,347_02,,0,
348_01,,清水中区,,36.23753,137.981576,348_01,,0,
348_02,,清水中区,,36.237649,137.981666,348_02,,0,
349_01,,四ツ谷,,36.233076,137.981404,349_01,,0,
349_02,,四ツ谷,,36.23387,137.981468,349_02,,0,
350_02,,信大病院南口,,36.248309,137.977595,350_02,,0,
351_01,,寿台南,,36.174465,137.98675,351_01,,0,
351_02,,寿台南,,36.174432,137.986689,351_02,,0,
352_01,,松本城・市役所前,,36.238387,137.97141,352_01,,0,
352_02,,松本城・市役所前,,36.238293,137.971496,352_02,,0,
353_01,,税務署口,,36.238986,137.965077,353_01,,0,
353_02,,税務署口,,36.239299,137.965176,353_02,,0,
354_01,,エア・ウォーターアリーナ松本,,36.257165,137.979201,354_01,,0,
354_02,,エア・ウォーターアリーナ松本,,36.257566,137.980187,354_02,,0,
355_02,,市役所口,,36.236984,137.971596,355_02,,0,
356_01,,法務局前,,36.252468,137.967258,356_01,,0,
356_02,,法務局前,,36.252373,137.967295,356_02,,0,
357_01,,公園前,,36.317712,137.990658,357_01,,0,
357_02,,公園前,,36.317651,137.990668,357_02,,0,
368_01,,寿北６丁目,,36.193877070923,137.972198937413,368_01,,0,
368_02,,寿北６丁目,,36.1928682544011,137.972886784258,368_02,,0,
369_01,,市民芸術館西,,36.23029114032,137.971585696779,369_01,,0,
370_01,,相澤病院,,36.2271578521905,137.972905150089,370_01,,0,
371_01,,相澤健康センター入口,,36.2266978767376,137.974502251439,371_01,,0,
372_01,,薄川橋南,,36.2237555146796,137.974884278811,372_01,,0,
373_01,,ハローワーク入口,,36.221299234254,137.97627314378,373_01,,0,
373_02,,ハローワーク入口,,36.2212818175069,137.976399628062,373_02,,0,
374_01,,ライフスクエアコモ庄内,,36.2199278605427,137.976169040316,374_01,,0,
374_02,,ライフスクエアコモ庄内,,36.2198546933949,137.976274972683,374_02,,0,
375_01,,ゆめひろば庄内,,36.2171591491137,137.978842528018,375_01,,0,
376_01,,中条東,,36.2273313732584,137.970197045668,376_01,,0,
381_01,,下神公民館前,,36.1967435257692,137.929021281156,381_01,,0,
