fare_id,route_id,origin_id,destination_id
220,11,145_02,101_02
220,11,145_02,102_02
220,11,145_02,118_02
220,11,145_02,146_02
220,11,145_02,147_02
220,11,145_02,148_02
220,11,145_02,355_02
220,11,146_02,100_07
220,11,146_02,101_02
220,11,146_02,102_02
220,11,146_02,118_02
220,11,146_02,147_02
220,11,146_02,148_02
220,11,146_02,355_02
220,11,147_02,100_07
220,11,147_02,101_02
220,11,147_02,102_02
220,11,147_02,118_02
220,11,147_02,148_02
220,11,147_02,355_02
220,11,148_02,100_07
220,11,148_02,101_02
220,11,148_02,102_02
220,11,148_02,118_02
220,11,148_02,355_02
220,11,355_02,100_07
220,11,355_02,101_02
220,11,355_02,102_02
220,11,355_02,118_02
220,12,101_01,102_01
220,12,101_01,141_05
220,12,101_01,142_01
220,12,101_01,143_01
220,12,101_01,144_01
220,12,101_01,145_01
220,12,101_01,146_01
220,12,101_01,147_01
220,12,101_01,352_01
220,12,101_02,118_02
220,12,101_02,119_04
220,12,101_02,120_02
220,12,102_01,141_05
220,12,102_01,142_01
220,12,102_01,143_01
220,12,102_01,144_01
220,12,102_01,145_01
220,12,102_01,146_01
220,12,102_01,147_01
220,12,102_01,352_01
220,12,102_02,101_02
220,12,102_02,118_02
220,12,102_02,119_04
220,12,102_02,120_02
220,12,118_01,101_01
220,12,118_01,102_01
220,12,118_01,141_05
220,12,118_01,142_01
220,12,118_01,143_01
220,12,118_01,144_01
220,12,118_01,145_01
220,12,118_01,146_01
220,12,118_01,147_01
220,12,118_01,352_01
220,12,118_02,119_04
220,12,118_02,120_02
220,12,119_03,101_01
220,12,119_03,102_01
220,12,119_03,118_01
220,12,119_03,141_05
220,12,119_03,142_01
220,12,119_03,143_01
220,12,119_03,144_01
220,12,119_03,145_01
220,12,119_03,146_01
220,12,119_03,147_01
220,12,119_03,352_01
220,12,120_02,119_04
220,12,141_02,101_02
220,12,141_02,102_02
220,12,141_02,118_02
220,12,141_02,119_04
220,12,141_02,120_02
220,12,141_02,142_02
220,12,141_02,143_02
220,12,141_02,144_02
220,12,141_02,145_02
220,12,141_02,146_02
220,12,141_02,147_02
220,12,141_02,352_02
220,12,142_01,141_05
220,12,142_02,101_02
220,12,142_02,102_02
220,12,142_02,118_02
220,12,142_02,119_04
220,12,142_02,120_02
220,12,142_02,143_02
220,12,142_02,144_02
220,12,142_02,145_02
220,12,142_02,146_02
220,12,142_02,147_02
220,12,142_02,352_02
220,12,143_01,141_05
220,12,143_01,142_01
220,12,143_02,101_02
220,12,143_02,102_02
220,12,143_02,118_02
220,12,143_02,119_04
220,12,143_02,120_02
220,12,143_02,144_02
220,12,143_02,145_02
220,12,143_02,146_02
220,12,143_02,147_02
220,12,143_02,352_02
220,12,144_01,141_05
220,12,144_01,142_01
220,12,144_01,143_01
220,12,144_02,101_02
220,12,144_02,102_02
220,12,144_02,118_02
220,12,144_02,119_04
220,12,144_02,120_02
220,12,144_02,145_02
220,12,144_02,146_02
220,12,144_02,147_02
220,12,144_02,352_02
220,12,145_01,141_05
220,12,145_01,142_01
220,12,145_01,143_01
220,12,145_01,144_01
220,12,145_02,101_02
220,12,145_02,102_02
220,12,145_02,118_02
220,12,145_02,119_04
220,12,145_02,120_02
220,12,145_02,146_02
220,12,145_02,147_02
220,12,145_02,352_02
220,12,146_01,141_05
220,12,146_01,142_01
220,12,146_01,143_01
220,12,146_01,144_01
220,12,146_01,145_01
220,12,146_02,101_02
220,12,146_02,102_02
220,12,146_02,118_02
220,12,146_02,119_04
220,12,146_02,120_02
220,12,146_02,147_02
220,12,146_02,352_02
220,12,147_01,141_05
220,12,147_01,142_01
220,12,147_01,143_01
220,12,147_01,144_01
220,12,147_01,145_01
220,12,147_01,146_01
220,12,147_02,101_02
220,12,147_02,102_02
220,12,147_02,118_02
220,12,147_02,119_04
220,12,147_02,120_02
220,12,147_02,352_02
220,12,352_01,141_05
220,12,352_01,142_01
220,12,352_01,143_01
220,12,352_01,144_01
220,12,352_01,145_01
220,12,352_01,146_01
220,12,352_01,147_01
220,12,352_02,101_02
220,12,352_02,102_02
220,12,352_02,118_02
220,12,352_02,119_04
220,12,352_02,120_02
220,13,118_01,121_03
220,13,118_01,122_01
220,13,118_01,123_01
220,13,118_01,129_01
220,13,118_01,130_01
220,13,118_01,131_01
220,13,118_01,132_01
220,13,118_01,133_01
220,13,118_01,134_01
220,13,118_01,135_01
220,13,118_02,100_07
220,13,119_02,118_01
220,13,119_02,121_03
220,13,119_02,122_01
220,13,119_02,123_01
220,13,119_02,129_01
220,13,119_02,130_01
220,13,119_02,131_01
220,13,119_02,132_01
220,13,119_02,133_01
220,13,119_02,134_01
220,13,119_02,135_01
220,13,121_03,130_01
220,13,121_03,131_01
220,13,121_03,132_01
220,13,121_03,133_01
220,13,121_03,134_01
220,13,121_03,135_01
220,13,121_04,100_07
220,13,121_04,118_02
220,13,121_04,122_02
220,13,121_04,123_02
220,13,122_01,121_03
220,13,122_01,130_01
220,13,122_01,131_01
220,13,122_01,132_01
220,13,122_01,133_01
220,13,122_01,134_01
220,13,122_01,135_01
220,13,122_02,100_07
220,13,122_02,118_02
220,13,122_02,123_02
220,13,123_01,121_03
220,13,123_01,122_01
220,13,123_01,130_01
220,13,123_01,131_01
220,13,123_01,132_01
220,13,123_01,133_01
220,13,123_01,134_01
220,13,123_01,135_01
220,13,123_02,100_07
220,13,123_02,118_02
220,13,129_01,121_03
220,13,129_01,122_01
220,13,129_01,123_01
220,13,129_01,130_01
220,13,129_01,131_01
220,13,129_01,132_01
220,13,129_01,133_01
220,13,129_01,134_01
220,13,129_01,135_01
220,13,130_01,131_01
220,13,130_01,132_01
220,13,130_01,133_01
220,13,130_01,134_01
220,13,130_01,135_01
220,13,130_02,100_07
220,13,130_02,118_02
220,13,130_02,121_04
220,13,130_02,122_02
220,13,130_02,123_02
220,13,131_01,132_01
220,13,131_01,133_01
220,13,131_01,134_01
220,13,131_01,135_01
220,13,131_01,136_01
220,13,131_01,137_01
220,13,131_01,138_01
220,13,131_02,100_07
220,13,131_02,118_02
220,13,131_02,121_04
220,13,131_02,122_02
220,13,131_02,123_02
220,13,131_02,130_02
220,13,132_01,133_01
220,13,132_01,134_01
220,13,132_01,135_01
220,13,132_01,136_01
220,13,132_01,137_01
220,13,132_01,138_01
220,13,132_02,100_07
220,13,132_02,118_02
220,13,132_02,121_04
220,13,132_02,122_02
220,13,132_02,123_02
220,13,132_02,130_02
220,13,132_02,131_02
220,13,133_01,134_01
220,13,133_01,135_01
220,13,133_01,136_01
220,13,133_01,137_01
220,13,133_01,138_01
220,13,133_02,100_07
220,13,133_02,118_02
220,13,133_02,121_04
220,13,133_02,122_02
220,13,133_02,123_02
220,13,133_02,130_02
220,13,133_02,131_02
220,13,133_02,132_02
220,13,134_01,135_01
220,13,134_01,136_01
220,13,134_01,137_01
220,13,134_01,138_01
220,13,134_02,100_07
220,13,134_02,118_02
220,13,134_02,121_04
220,13,134_02,122_02
220,13,134_02,123_02
220,13,134_02,130_02
220,13,134_02,131_02
220,13,134_02,132_02
220,13,134_02,133_02
220,13,135_02,100_07
220,13,135_02,118_02
220,13,135_02,121_04
220,13,135_02,122_02
220,13,135_02,123_02
220,13,135_02,130_02
220,13,135_02,131_02
220,13,135_02,132_02
220,13,135_02,133_02
220,13,135_02,134_02
220,13,136_02,131_02
220,13,136_02,132_02
220,13,136_02,133_02
220,13,136_02,134_02
220,13,137_02,131_02
220,13,137_02,132_02
220,13,137_02,133_02
220,13,137_02,134_02
220,13,138_02,131_02
220,13,138_02,132_02
220,13,138_02,133_02
220,13,138_02,134_02
220,14,100_03,101_01
220,14,100_03,102_01
220,14,100_03,118_01
220,14,100_03,131_03
220,14,100_03,317_01
220,14,100_03,318_01
220,14,100_03,319_01
220,14,100_03,352_01
220,14,101_01,102_01
220,14,101_01,131_03
220,14,101_01,317_01
220,14,101_01,318_01
220,14,101_01,319_01
220,14,101_01,352_01
220,14,101_02,100_07
220,14,101_02,118_02
220,14,102_01,131_03
220,14,102_01,317_01
220,14,102_01,318_01
220,14,102_01,319_01
220,14,102_01,352_01
220,14,102_02,100_07
220,14,102_02,101_02
220,14,102_02,118_02
220,14,118_01,101_01
220,14,118_01,102_01
220,14,118_01,131_03
220,14,118_01,317_01
220,14,118_01,318_01
220,14,118_01,319_01
220,14,118_01,352_01
220,14,118_02,100_07
220,14,131_03,319_01
220,14,131_03,320_01
220,14,131_03,321_01
220,14,131_03,322_01
220,14,131_03,323_01
220,14,131_03,324_01
220,14,131_03,325_01
220,14,131_04,100_07
220,14,131_04,101_02
220,14,131_04,102_02
220,14,131_04,118_02
220,14,131_04,317_02
220,14,131_04,318_02
220,14,131_04,352_02
220,14,317_01,131_03
220,14,317_01,318_01
220,14,317_01,319_01
220,14,317_01,320_01
220,14,317_01,321_01
220,14,317_01,322_01
220,14,317_02,100_07
220,14,317_02,101_02
220,14,317_02,102_02
220,14,317_02,118_02
220,14,317_02,352_02
220,14,318_01,131_03
220,14,318_01,319_01
220,14,318_01,320_01
220,14,318_01,321_01
220,14,318_01,322_01
220,14,318_02,100_07
220,14,318_02,101_02
220,14,318_02,102_02
220,14,318_02,118_02
220,14,318_02,317_02
220,14,318_02,352_02
220,14,319_02,100_07
220,14,319_02,101_02
220,14,319_02,102_02
220,14,319_02,118_02
220,14,319_02,131_04
220,14,319_02,317_02
220,14,319_02,318_02
220,14,319_02,352_02
220,14,320_02,131_04
220,14,320_02,317_02
220,14,320_02,318_02
220,14,321_02,131_04
220,14,321_02,317_02
220,14,321_02,318_02
220,14,322_02,131_04
220,14,322_02,317_02
220,14,322_02,318_02
220,14,323_02,131_04
220,14,324_02,131_04
220,14,325_02,131_04
220,14,352_01,131_03
220,14,352_01,317_01
220,14,352_01,318_01
220,14,352_01,319_01
220,14,352_02,100_07
220,14,352_02,101_02
220,14,352_02,102_02
220,14,352_02,118_02
220,15,,
220,16,100_05,101_01
220,16,100_05,102_01
220,16,100_05,103_01
220,16,100_05,114_01
220,16,100_05,115_01
220,16,100_05,116_01
220,16,100_05,118_01
220,16,100_05,141_03
220,16,100_05,149_01
220,16,100_05,150_01
220,16,100_05,352_01
220,16,100_05,356_01
220,16,101_01,102_01
220,16,101_01,103_01
220,16,101_01,114_01
220,16,101_01,115_01
220,16,101_01,116_01
220,16,101_01,141_03
220,16,101_01,149_01
220,16,101_01,150_01
220,16,101_01,352_01
220,16,101_01,356_01
220,16,101_02,100_07
220,16,101_02,118_02
220,16,102_01,103_01
220,16,102_01,114_01
220,16,102_01,115_01
220,16,102_01,116_01
220,16,102_01,141_03
220,16,102_01,149_01
220,16,102_01,150_01
220,16,102_01,352_01
220,16,102_01,356_01
220,16,102_02,100_07
220,16,102_02,101_02
220,16,102_02,118_02
220,16,103_01,114_01
220,16,103_01,115_01
220,16,103_01,116_01
220,16,103_01,141_03
220,16,103_01,149_01
220,16,103_01,150_01
220,16,103_01,356_01
220,16,103_02,100_07
220,16,103_02,101_02
220,16,103_02,102_02
220,16,103_02,117_02
220,16,103_02,118_02
220,16,103_02,352_02
220,16,114_01,141_03
220,16,114_01,149_01
220,16,114_01,150_01
220,16,114_01,356_01
220,16,114_02,100_07
220,16,114_02,101_02
220,16,114_02,102_02
220,16,114_02,103_02
220,16,114_02,115_02
220,16,114_02,116_02
220,16,114_02,117_02
220,16,114_02,118_02
220,16,114_02,352_02
220,16,115_01,114_01
220,16,115_01,141_03
220,16,115_01,149_01
220,16,115_01,150_01
220,16,115_01,356_01
220,16,115_02,100_07
220,16,115_02,101_02
220,16,115_02,102_02
220,16,115_02,103_02
220,16,115_02,116_02
220,16,115_02,117_02
220,16,115_02,118_02
220,16,115_02,352_02
220,16,116_01,114_01
220,16,116_01,115_01
220,16,116_01,141_03
220,16,116_01,149_01
220,16,116_01,150_01
220,16,116_01,356_01
220,16,116_02,100_07
220,16,116_02,101_02
220,16,116_02,102_02
220,16,116_02,103_02
220,16,116_02,117_02
220,16,116_02,118_02
220,16,116_02,352_02
220,16,117_02,100_07
220,16,117_02,101_02
220,16,117_02,102_02
220,16,117_02,118_02
220,16,117_02,352_02
220,16,118_01,101_01
220,16,118_01,102_01
220,16,118_01,103_01
220,16,118_01,114_01
220,16,118_01,115_01
220,16,118_01,116_01
220,16,118_01,141_03
220,16,118_01,149_01
220,16,118_01,150_01
220,16,118_01,352_01
220,16,118_01,356_01
220,16,118_02,100_07
220,16,141_04,100_07
220,16,141_04,101_02
220,16,141_04,102_02
220,16,141_04,103_02
220,16,141_04,114_02
220,16,141_04,115_02
220,16,141_04,116_02
220,16,141_04,117_02
220,16,141_04,118_02
220,16,141_04,149_02
220,16,141_04,150_02
220,16,141_04,352_02
220,16,141_04,356_02
220,16,149_01,141_03
220,16,149_01,150_01
220,16,149_01,151_01
220,16,149_01,152_01
220,16,149_01,153_02
220,16,149_01,154_01
220,16,149_02,100_07
220,16,149_02,101_02
220,16,149_02,102_02
220,16,149_02,103_02
220,16,149_02,114_02
220,16,149_02,115_02
220,16,149_02,116_02
220,16,149_02,117_02
220,16,149_02,118_02
220,16,149_02,352_02
220,16,149_02,356_02
220,16,150_01,141_03
220,16,150_01,151_01
220,16,150_01,152_01
220,16,150_01,153_02
220,16,150_01,154_01
220,16,150_02,100_07
220,16,150_02,101_02
220,16,150_02,102_02
220,16,150_02,103_02
220,16,150_02,114_02
220,16,150_02,115_02
220,16,150_02,116_02
220,16,150_02,117_02
220,16,150_02,118_02
220,16,150_02,149_02
220,16,150_02,352_02
220,16,150_02,356_02
220,16,151_02,149_02
220,16,151_02,150_02
220,16,151_02,356_02
220,16,152_02,149_02
220,16,152_02,150_02
220,16,152_02,356_02
220,16,153_02,149_02
220,16,153_02,150_02
220,16,153_02,356_02
220,16,154_02,149_02
220,16,154_02,150_02
220,16,154_02,356_02
220,16,352_01,103_01
220,16,352_01,114_01
220,16,352_01,115_01
220,16,352_01,116_01
220,16,352_01,141_03
220,16,352_01,149_01
220,16,352_01,150_01
220,16,352_01,356_01
220,16,352_02,100_07
220,16,352_02,101_02
220,16,352_02,102_02
220,16,352_02,118_02
220,16,356_01,141_03
220,16,356_01,149_01
220,16,356_01,150_01
220,16,356_01,151_01
220,16,356_01,152_01
220,16,356_01,153_02
220,16,356_01,154_01
220,16,356_02,100_07
220,16,356_02,101_02
220,16,356_02,102_02
220,16,356_02,103_02
220,16,356_02,114_02
220,16,356_02,115_02
220,16,356_02,116_02
220,16,356_02,117_02
220,16,356_02,118_02
220,16,356_02,352_02
220,17,100_03,101_01
220,17,100_03,102_01
220,17,100_03,103_01
220,17,100_03,104_01
220,17,100_03,352_01
220,17,101_01,102_01
220,17,101_01,103_01
220,17,101_01,104_01
220,17,101_01,352_01
220,17,101_02,100_07
220,17,101_02,118_02
220,17,102_01,103_01
220,17,102_01,104_01
220,17,102_01,105_01
220,17,102_01,106_01
220,17,102_01,352_01
220,17,102_02,100_07
220,17,102_02,101_02
220,17,102_02,118_02
220,17,103_01,104_01
220,17,103_02,100_07
220,17,103_02,101_02
220,17,103_02,102_02
220,17,103_02,117_02
220,17,103_02,118_02
220,17,103_02,352_02
220,17,106_01,109_01
220,17,106_01,110_01
220,17,109_02,114_02
220,17,109_02,115_02
220,17,110_01,114_02
220,17,110_01,115_02
220,17,114_02,100_07
220,17,114_02,101_02
220,17,114_02,102_02
220,17,114_02,103_02
220,17,114_02,115_02
220,17,114_02,116_02
220,17,114_02,117_02
220,17,114_02,118_02
220,17,114_02,352_02
220,17,115_02,100_07
220,17,115_02,101_02
220,17,115_02,102_02
220,17,115_02,103_02
220,17,115_02,116_02
220,17,115_02,117_02
220,17,115_02,118_02
220,17,115_02,352_02
220,17,116_02,100_07
220,17,116_02,101_02
220,17,116_02,102_02
220,17,116_02,103_02
220,17,116_02,117_02
220,17,116_02,118_02
220,17,116_02,352_02
220,17,117_02,100_07
220,17,117_02,101_02
220,17,117_02,102_02
220,17,117_02,118_02
220,17,117_02,352_02
220,17,118_02,100_07
220,17,352_01,103_01
220,17,352_01,104_01
220,17,352_01,105_01
220,17,352_01,106_01
220,17,352_02,100_07
220,17,352_02,101_02
220,17,352_02,102_02
220,17,352_02,118_02
220,18,100_05,129_01
220,18,100_05,141_01
220,18,100_05,142_01
220,18,100_05,143_01
220,18,100_05,225_01
220,18,100_05,226_02
220,18,100_05,227_01
220,18,100_05,228_01
220,18,100_05,229_01
220,18,118_02,100_07
220,18,129_01,141_01
220,18,129_01,142_01
220,18,129_01,143_01
220,18,129_01,225_01
220,18,129_01,226_02
220,18,129_01,227_01
220,18,129_01,228_01
220,18,129_01,229_01
220,18,141_02,100_07
220,18,141_02,118_02
220,18,141_02,142_02
220,18,141_02,143_02
220,18,141_02,225_02
220,18,141_02,226_02
220,18,141_02,227_02
220,18,141_02,228_02
220,18,141_02,229_02
220,18,142_01,141_01
220,18,142_01,151_01
220,18,142_01,152_01
220,18,142_02,100_07
220,18,142_02,118_02
220,18,142_02,143_02
220,18,142_02,225_02
220,18,142_02,226_02
220,18,142_02,227_02
220,18,142_02,228_02
220,18,142_02,229_02
220,18,143_01,141_01
220,18,143_01,142_01
220,18,143_01,151_01
220,18,143_01,152_01
220,18,143_02,100_07
220,18,143_02,118_02
220,18,143_02,225_02
220,18,143_02,226_02
220,18,143_02,227_02
220,18,143_02,228_02
220,18,143_02,229_02
220,18,151_02,142_02
220,18,151_02,143_02
220,18,151_02,228_02
220,18,151_02,229_02
220,18,152_02,142_02
220,18,152_02,143_02
220,18,152_02,228_02
220,18,152_02,229_02
220,18,225_01,141_01
220,18,225_01,142_01
220,18,225_01,143_01
220,18,225_01,226_02
220,18,225_01,227_01
220,18,225_01,228_01
220,18,225_01,229_01
220,18,225_02,100_07
220,18,225_02,118_02
220,18,226_02,100_07
220,18,226_02,118_02
220,18,226_02,141_01
220,18,226_02,142_01
220,18,226_02,143_01
220,18,226_02,225_02
220,18,226_02,227_01
220,18,226_02,228_01
220,18,226_02,229_01
220,18,227_01,141_01
220,18,227_01,142_01
220,18,227_01,143_01
220,18,227_01,228_01
220,18,227_01,229_01
220,18,227_02,100_07
220,18,227_02,118_02
220,18,227_02,225_02
220,18,227_02,226_02
220,18,228_01,141_01
220,18,228_01,142_01
220,18,228_01,143_01
220,18,228_01,151_01
220,18,228_01,152_01
220,18,228_01,229_01
220,18,228_02,100_07
220,18,228_02,118_02
220,18,228_02,225_02
220,18,228_02,226_02
220,18,228_02,227_02
220,18,229_01,141_01
220,18,229_01,142_01
220,18,229_01,143_01
220,18,229_01,151_01
220,18,229_01,152_01
220,18,229_02,100_07
220,18,229_02,118_02
220,18,229_02,225_02
220,18,229_02,226_02
220,18,229_02,227_02
220,18,229_02,228_02
220,19,100_05,158_01
220,19,100_05,159_04
220,19,100_05,160_01
220,19,100_05,161_01
220,19,100_05,162_01
220,19,126_02,100_08
220,19,158_01,159_04
220,19,158_01,160_01
220,19,158_01,161_01
220,19,158_01,162_01
220,19,158_02,100_08
220,19,158_02,126_02
220,19,159_03,100_08
220,19,159_03,126_02
220,19,159_03,158_02
220,19,159_04,160_01
220,19,159_04,161_01
220,19,159_04,162_01
220,19,160_01,161_01
220,19,160_01,162_01
220,19,160_02,100_08
220,19,160_02,126_02
220,19,160_02,158_02
220,19,160_02,159_03
220,19,161_01,162_01
220,19,161_02,100_08
220,19,161_02,126_02
220,19,161_02,158_02
220,19,161_02,159_03
220,19,161_02,160_02
220,19,162_01,164_01
220,19,162_01,165_01
220,19,162_01,166_01
220,19,162_02,100_08
220,19,162_02,126_02
220,19,162_02,158_02
220,19,162_02,159_03
220,19,162_02,160_02
220,19,162_02,161_02
220,19,164_02,162_02
220,19,165_02,162_02
220,19,166_02,162_02
220,19,170_01,176_01
220,19,170_01,177_01
220,19,170_01,178_01
220,19,171_01,176_01
220,19,171_01,177_01
220,19,171_01,178_01
220,19,172_01,176_01
220,19,172_01,177_01
220,19,172_01,178_01
220,19,173_01,176_01
220,19,173_01,177_01
220,19,173_01,178_01
220,19,176_01,170_02
220,19,176_01,171_02
220,19,176_01,172_02
220,19,176_01,173_02
220,19,177_02,170_02
220,19,177_02,171_02
220,19,177_02,172_02
220,19,177_02,173_02
220,19,178_02,170_02
220,19,178_02,171_02
220,19,178_02,172_02
220,19,178_02,173_02
220,20,100_05,158_01
220,20,100_05,159_04
220,20,100_05,160_01
220,20,100_05,161_01
220,20,100_05,162_01
220,20,126_02,100_08
220,20,158_01,159_04
220,20,158_01,160_01
220,20,158_01,161_01
220,20,158_01,162_01
220,20,158_02,100_08
220,20,158_02,126_02
220,20,159_03,100_08
220,20,159_03,126_02
220,20,159_03,158_02
220,20,159_04,160_01
220,20,159_04,161_01
220,20,159_04,162_01
220,20,160_01,161_01
220,20,160_01,162_01
220,20,160_02,100_08
220,20,160_02,126_02
220,20,160_02,158_02
220,20,160_02,159_03
220,20,161_01,162_01
220,20,161_02,100_08
220,20,161_02,126_02
220,20,161_02,158_02
220,20,161_02,159_03
220,20,161_02,160_02
220,20,162_01,164_01
220,20,162_01,165_01
220,20,162_01,166_01
220,20,162_01,309_01
220,20,162_02,100_08
220,20,162_02,126_02
220,20,162_02,158_02
220,20,162_02,159_03
220,20,162_02,160_02
220,20,162_02,161_02
220,20,164_02,162_02
220,20,165_01,381_01
220,20,165_01,382_01
220,20,165_01,383_01
220,20,165_02,162_02
220,20,166_01,381_01
220,20,166_01,382_01
220,20,166_01,383_01
220,20,166_02,162_02
220,20,309_02,162_02
220,20,381_01,165_02
220,20,381_01,166_02
220,20,382_02,165_02
220,20,382_02,166_02
220,20,383_01,165_02
220,20,383_01,166_02
220,21,100_05,158_01
220,21,100_05,159_01
220,21,100_05,196_01
220,21,126_02,100_08
220,21,158_01,159_01
220,21,158_01,196_01
220,21,158_01,197_01
220,21,158_01,198_01
220,21,158_01,199_01
220,21,158_01,200_01
220,21,158_01,201_01
220,21,158_02,100_08
220,21,158_02,126_02
220,21,159_02,100_08
220,21,159_02,126_02
220,21,159_02,158_02
220,21,196_02,100_08
220,21,196_02,126_02
220,21,196_02,158_02
220,21,197_02,158_02
220,21,198_02,158_02
220,21,199_02,158_02
220,21,200_02,158_02
220,21,201_01,158_02
220,21,206_01,211_01
220,21,207_01,211_01
220,21,211_01,212_01
220,21,211_01,213_01
220,21,211_01,214_01
220,21,211_02,206_02
220,21,211_02,207_02
220,21,212_01,213_01
220,21,212_01,214_01
220,21,212_02,211_02
220,21,213_02,211_02
220,21,213_02,212_02
220,21,214_02,211_02
220,21,214_02,212_02
220,21,217_01,222_01
220,21,222_02,217_02
220,22,100_04,268_01
220,22,100_04,269_01
220,22,100_04,270_01
220,22,100_04,273_01
220,22,100_04,275_01
220,22,100_04,276_01
220,22,100_04,277_01
220,22,100_04,279_01
220,22,126_02,100_08
220,22,126_02,268_02
220,22,268_01,269_01
220,22,268_01,270_01
220,22,268_01,273_01
220,22,268_01,275_01
220,22,268_01,276_01
220,22,268_01,277_01
220,22,268_01,279_01
220,22,268_02,100_08
220,22,269_01,270_01
220,22,269_01,273_01
220,22,269_01,275_01
220,22,269_01,276_01
220,22,269_01,277_01
220,22,269_01,279_01
220,22,270_01,273_01
220,22,270_01,275_01
220,22,270_01,276_01
220,22,270_01,277_01
220,22,270_01,279_01
220,22,271_02,100_08
220,22,271_02,126_02
220,22,271_02,268_02
220,22,272_02,100_08
220,22,272_02,126_02
220,22,272_02,268_02
220,22,272_02,271_02
220,22,273_01,275_01
220,22,273_01,276_01
220,22,273_01,277_01
220,22,273_01,279_01
220,22,273_02,100_08
220,22,273_02,126_02
220,22,273_02,268_02
220,22,273_02,271_02
220,22,273_02,272_02
220,22,274_02,100_08
220,22,274_02,126_02
220,22,274_02,268_02
220,22,274_02,271_02
220,22,274_02,272_02
220,22,274_02,273_02
220,22,275_01,276_01
220,22,275_01,277_01
220,22,275_01,279_01
220,22,276_01,277_01
220,22,276_01,279_01
220,22,276_02,100_08
220,22,276_02,126_02
220,22,276_02,268_02
220,22,276_02,271_02
220,22,276_02,272_02
220,22,276_02,273_02
220,22,276_02,274_02
220,22,277_01,279_01
220,22,277_02,100_08
220,22,277_02,126_02
220,22,277_02,268_02
220,22,277_02,271_02
220,22,277_02,272_02
220,22,277_02,273_02
220,22,277_02,274_02
220,22,277_02,276_02
220,22,278_02,100_08
220,22,278_02,126_02
220,22,278_02,268_02
220,22,278_02,271_02
220,22,278_02,272_02
220,22,278_02,273_02
220,22,278_02,274_02
220,22,278_02,276_02
220,22,278_02,277_02
220,22,279_02,100_08
220,22,279_02,126_02
220,22,279_02,268_02
220,22,279_02,271_02
220,22,279_02,272_02
220,22,279_02,273_02
220,22,279_02,274_02
220,22,279_02,276_02
220,22,279_02,277_02
220,22,279_02,278_02
220,22,280_01,283_01
220,22,280_01,284_01
220,22,280_01,285_01
220,22,280_01,368_01
220,22,283_02,280_02
220,22,284_02,280_02
220,22,285_01,288_01
220,22,285_01,289_01
220,22,285_01,290_01
220,22,285_01,291_01
220,22,285_01,292_01
220,22,285_02,280_02
220,22,286_01,288_01
220,22,286_01,289_01
220,22,286_01,290_01
220,22,286_01,291_01
220,22,286_01,292_01
220,22,288_02,285_02
220,22,288_02,286_02
220,22,289_02,285_02
220,22,289_02,286_02
220,22,290_02,285_02
220,22,290_02,286_02
220,22,291_02,285_02
220,22,291_02,286_02
220,22,292_02,285_02
220,22,292_02,286_02
220,22,368_02,280_02
220,23,100_04,268_01
220,23,100_04,269_01
220,23,100_04,270_01
220,23,100_04,273_01
220,23,100_04,275_01
220,23,100_04,276_01
220,23,100_04,277_01
220,23,100_04,279_01
220,23,126_02,100_08
220,23,126_02,268_02
220,23,268_01,269_01
220,23,268_01,270_01
220,23,268_01,273_01
220,23,268_01,275_01
220,23,268_01,276_01
220,23,268_01,277_01
220,23,268_01,279_01
220,23,268_02,100_08
220,23,269_01,270_01
220,23,269_01,273_01
220,23,269_01,275_01
220,23,269_01,276_01
220,23,269_01,277_01
220,23,269_01,279_01
220,23,270_01,273_01
220,23,270_01,275_01
220,23,270_01,276_01
220,23,270_01,277_01
220,23,270_01,279_01
220,23,271_02,100_08
220,23,271_02,126_02
220,23,271_02,268_02
220,23,272_02,100_08
220,23,272_02,126_02
220,23,272_02,268_02
220,23,272_02,271_02
220,23,273_01,275_01
220,23,273_01,276_01
220,23,273_01,277_01
220,23,273_01,279_01
220,23,273_02,100_08
220,23,273_02,126_02
220,23,273_02,268_02
220,23,273_02,271_02
220,23,273_02,272_02
220,23,274_02,100_08
220,23,274_02,126_02
220,23,274_02,268_02
220,23,274_02,271_02
220,23,274_02,272_02
220,23,274_02,273_02
220,23,275_01,276_01
220,23,275_01,277_01
220,23,275_01,279_01
220,23,276_01,277_01
220,23,276_01,279_01
220,23,276_02,100_08
220,23,276_02,126_02
220,23,276_02,268_02
220,23,276_02,271_02
220,23,276_02,272_02
220,23,276_02,273_02
220,23,276_02,274_02
220,23,277_01,279_01
220,23,277_02,100_08
220,23,277_02,126_02
220,23,277_02,268_02
220,23,277_02,271_02
220,23,277_02,272_02
220,23,277_02,273_02
220,23,277_02,274_02
220,23,277_02,276_02
220,23,278_02,100_08
220,23,278_02,126_02
220,23,278_02,268_02
220,23,278_02,271_02
220,23,278_02,272_02
220,23,278_02,273_02
220,23,278_02,274_02
220,23,278_02,276_02
220,23,278_02,277_02
220,23,279_02,100_08
220,23,279_02,126_02
220,23,279_02,268_02
220,23,279_02,271_02
220,23,279_02,272_02
220,23,279_02,273_02
220,23,279_02,274_02
220,23,279_02,276_02
220,23,279_02,277_02
220,23,279_02,278_02
220,23,280_01,283_01
220,23,280_01,284_01
220,23,280_01,285_01
220,23,280_01,368_01
220,23,283_02,280_02
220,23,284_02,280_02
220,23,285_01,288_01
220,23,285_01,296_01
220,23,285_01,297_01
